user_id,event_date,event,plan,segment
u_10708,2024-05-22,cancel,Basic,이탈위험
u_10709,2024-05-22,search_fail,Free,신규
u_10712,2024-05-22,search_fail,Basic,신규
u_10716,2024-05-22,trial_start,Basic,신규
u_10719,2024-05-22,payment,Pro,신규
u_10723,2024-05-22,login,Free,신규
u_10724,2024-05-22,login,Pro,신규
u_10727,2024-05-22,login,Free,신규
u_10732,2024-05-22,login,Free,신규
u_10741,2024-05-22,login,Basic,신규
u_10745,2024-05-22,login,Free,신규
u_10749,2024-05-22,login,Pro,신규
u_10751,2024-05-22,login,Pro,신규
u_10755,2024-05-22,login,Free,신규
u_10760,2024-05-22,login,Pro,신규
u_10761,2024-05-22,payment,Free,신규
u_10770,2024-05-22,trial_start,Free,신규
u_10771,2024-05-22,login,Pro,신규
u_10773,2024-05-22,trial_start,Basic,신규
u_10778,2024-05-22,login,Basic,신규
u_10779,2024-05-22,payment,Basic,신규
u_10782,2024-05-22,login,Basic,신규
u_10783,2024-05-22,trial_start,Basic,신규
u_10789,2024-05-22,signup,Free,신규
u_10794,2024-05-22,trial_start,Basic,신규
u_10798,2024-05-22,signup,Pro,신규
u_10803,2024-05-22,signup,Free,신규
u_10811,2024-05-22,signup,Basic,신규
u_10812,2024-05-22,signup,Basic,신규
u_10813,2024-05-22,trial_start,Free,신규
u_10829,2024-05-22,signup,Free,신규
u_10831,2024-05-22,signup,Free,신규
u_10841,2024-05-22,signup,Free,신규
u_10848,2024-05-22,signup,Basic,신규
u_10856,2024-05-22,trial_start,Basic,신규
u_10864,2024-05-22,signup,Basic,신규
u_10867,2024-05-22,trial_start,Basic,신규
u_10874,2024-05-22,signup,Pro,신규
u_10875,2024-05-22,signup,Basic,신규
u_10878,2024-05-22,signup,Free,신규
u_10879,2024-05-22,trial_start,Pro,신규
u_10884,2024-05-22,signup,Free,신규
u_10034,2024-05-23,login,Basic,기존
u_10040,2024-05-23,login,Basic,기존
u_10049,2024-05-23,login,Basic,기존
u_10049,2024-05-23,search_fail,Basic,기존
u_10055,2024-05-23,login,Basic,이탈위험
u_10058,2024-05-23,login,Free,기존
u_10065,2024-05-23,login,Free,기존
u_10066,2024-05-23,login,Pro,기존
u_10069,2024-05-23,login,Basic,기존
u_10070,2024-05-23,login,Basic,기존
u_10075,2024-05-23,login,Free,기존
u_10093,2024-05-23,login,Basic,기존
u_10097,2024-05-23,login,Basic,기존
u_10129,2024-05-23,login,Free,기존
u_10129,2024-05-23,search_fail,Free,기존
u_10134,2024-05-23,login,Pro,기존
u_10138,2024-05-23,login,Pro,이탈위험
u_10165,2024-05-23,login,Free,기존
u_10169,2024-05-23,login,Free,기존
u_10181,2024-05-23,login,Basic,기존
u_10183,2024-05-23,login,Free,기존
u_10201,2024-05-23,search_fail,Free,기존
u_10204,2024-05-23,search_fail,Basic,기존
u_10207,2024-05-23,login,Free,기존
u_10221,2024-05-23,login,Free,기존
u_10232,2024-05-23,login,Basic,기존
u_10242,2024-05-23,login,Free,기존
u_10275,2024-05-23,cancel,Basic,이탈위험
u_10298,2024-05-23,login,Free,기존
u_10309,2024-05-23,login,Basic,기존
u_10324,2024-05-23,cancel,Free,이탈위험
u_10377,2024-05-23,login,Pro,기존
u_10383,2024-05-23,login,Basic,기존
u_10384,2024-05-23,login,Basic,기존
u_10386,2024-05-23,login,Pro,기존
u_10401,2024-05-23,login,Pro,기존
u_10406,2024-05-23,login,Basic,기존
u_10411,2024-05-23,login,Basic,기존
u_10422,2024-05-23,login,Free,기존
u_10461,2024-05-23,search_fail,Basic,기존
u_10466,2024-05-23,login,Free,기존
u_10467,2024-05-23,cancel,Pro,이탈위험
u_10482,2024-05-23,cancel,Basic,이탈위험
u_10484,2024-05-23,search_fail,Basic,기존
u_10499,2024-05-23,cancel,Basic,이탈위험
u_10501,2024-05-23,login,Free,기존
u_10502,2024-05-23,login,Pro,기존
u_10510,2024-05-23,login,Free,기존
u_10512,2024-05-23,search_fail,Free,기존
u_10520,2024-05-23,cancel,Free,이탈위험
u_10563,2024-05-23,cancel,Basic,이탈위험
u_10570,2024-05-23,login,Pro,이탈위험
u_10572,2024-05-23,login,Basic,기존
u_10586,2024-05-23,login,Basic,기존
u_10593,2024-05-23,login,Free,이탈위험
u_10593,2024-05-23,search_fail,Free,이탈위험
u_10596,2024-05-23,search_fail,Pro,기존
u_10612,2024-05-23,login,Free,이탈위험
u_10614,2024-05-23,login,Basic,기존
u_10615,2024-05-23,login,Free,이탈위험
u_10617,2024-05-23,login,Pro,기존
u_10617,2024-05-23,search_fail,Pro,기존
u_10641,2024-05-23,login,Free,기존
u_10647,2024-05-23,login,Basic,이탈위험
u_10652,2024-05-23,cancel,Basic,이탈위험
u_10655,2024-05-23,login,Basic,이탈위험
u_10664,2024-05-23,login,Free,이탈위험
u_10670,2024-05-23,login,Basic,기존
u_10678,2024-05-23,login,Basic,이탈위험
u_10680,2024-05-23,login,Free,신규
u_10684,2024-05-23,login,Free,신규
u_10688,2024-05-23,login,Free,신규
u_10700,2024-05-23,login,Basic,신규
u_10700,2024-05-23,search_fail,Basic,신규
u_10702,2024-05-23,login,Basic,신규
u_10711,2024-05-23,login,Basic,신규
u_10728,2024-05-23,login,Basic,신규
u_10731,2024-05-23,login,Free,신규
u_10742,2024-05-23,login,Free,신규
u_10743,2024-05-23,login,Pro,신규
u_10744,2024-05-23,login,Basic,신규
u_10764,2024-05-23,payment,Basic,신규
u_10773,2024-05-23,login,Basic,신규
u_10787,2024-05-23,login,Basic,신규
u_10796,2024-05-23,signup,Free,신규
u_10801,2024-05-23,signup,Basic,신규
u_10802,2024-05-23,trial_start,Basic,신규
u_10808,2024-05-23,trial_start,Free,신규
u_10809,2024-05-23,signup,Basic,신규
u_10821,2024-05-23,signup,Basic,신규
u_10827,2024-05-23,signup,Free,신규
u_10829,2024-05-23,trial_start,Free,신규
u_10833,2024-05-23,signup,Basic,신규
u_10834,2024-05-23,signup,Basic,신규
u_10836,2024-05-23,signup,Basic,신규
u_10838,2024-05-23,signup,Free,신규
u_10844,2024-05-23,signup,Basic,신규
u_10845,2024-05-23,signup,Basic,신규
u_10846,2024-05-23,signup,Basic,신규
u_10852,2024-05-23,signup,Basic,신규
u_10853,2024-05-23,signup,Basic,신규
u_10862,2024-05-23,signup,Free,신규
u_10866,2024-05-23,signup,Pro,신규
u_10868,2024-05-23,signup,Basic,신규
u_10871,2024-05-23,signup,Free,신규
u_10880,2024-05-23,signup,Pro,신규
u_10057,2024-05-24,cancel,Free,이탈위험
u_10060,2024-05-24,search_fail,Free,기존
u_10072,2024-05-24,login,Free,기존
u_10095,2024-05-24,login,Free,기존
u_10101,2024-05-24,login,Pro,기존
u_10103,2024-05-24,search_fail,Free,기존
u_10110,2024-05-24,login,Basic,기존
u_10112,2024-05-24,login,Basic,기존
u_10130,2024-05-24,login,Basic,기존
u_10137,2024-05-24,login,Basic,기존
u_10142,2024-05-24,login,Free,기존
u_10160,2024-05-24,login,Pro,기존
u_10162,2024-05-24,login,Basic,기존
u_10163,2024-05-24,login,Free,기존
u_10173,2024-05-24,login,Pro,기존
u_10179,2024-05-24,login,Basic,기존
u_10185,2024-05-24,login,Basic,기존
u_10238,2024-05-24,search_fail,Basic,기존
u_10241,2024-05-24,login,Pro,기존
u_10245,2024-05-24,login,Free,기존
u_10246,2024-05-24,login,Pro,기존
u_10249,2024-05-24,login,Free,기존
u_10257,2024-05-24,login,Pro,기존
u_10262,2024-05-24,login,Basic,기존
u_10264,2024-05-24,login,Pro,기존
u_10281,2024-05-24,login,Basic,기존
u_10290,2024-05-24,login,Free,기존
u_10291,2024-05-24,login,Pro,기존
u_10300,2024-05-24,login,Free,기존
u_10306,2024-05-24,login,Basic,기존
u_10318,2024-05-24,login,Pro,기존
u_10322,2024-05-24,login,Free,기존
u_10328,2024-05-24,login,Free,기존
u_10332,2024-05-24,login,Free,기존
u_10342,2024-05-24,login,Free,기존
u_10348,2024-05-24,login,Basic,기존
u_10349,2024-05-24,login,Free,기존
u_10351,2024-05-24,login,Free,기존
u_10376,2024-05-24,login,Basic,기존
u_10388,2024-05-24,login,Basic,기존
u_10395,2024-05-24,login,Basic,기존
u_10405,2024-05-24,login,Basic,기존
u_10420,2024-05-24,login,Basic,기존
u_10423,2024-05-24,login,Free,기존
u_10427,2024-05-24,cancel,Free,이탈위험
u_10447,2024-05-24,login,Free,기존
u_10448,2024-05-24,login,Pro,기존
u_10449,2024-05-24,login,Basic,기존
u_10450,2024-05-24,cancel,Free,이탈위험
u_10451,2024-05-24,login,Pro,기존
u_10453,2024-05-24,login,Pro,기존
u_10476,2024-05-24,login,Pro,기존
u_10477,2024-05-24,login,Free,기존
u_10485,2024-05-24,login,Free,기존
u_10488,2024-05-24,cancel,Basic,이탈위험
u_10512,2024-05-24,login,Free,기존
u_10513,2024-05-24,login,Basic,기존
u_10515,2024-05-24,cancel,Free,이탈위험
u_10524,2024-05-24,cancel,Pro,이탈위험
u_10530,2024-05-24,login,Pro,기존
u_10534,2024-05-24,login,Basic,기존
u_10537,2024-05-24,login,Basic,기존
u_10549,2024-05-24,login,Basic,기존
u_10554,2024-05-24,login,Free,기존
u_10560,2024-05-24,cancel,Basic,이탈위험
u_10580,2024-05-24,login,Basic,기존
u_10581,2024-05-24,login,Free,기존
u_10587,2024-05-24,login,Basic,이탈위험
u_10595,2024-05-24,login,Free,기존
u_10596,2024-05-24,login,Pro,기존
u_10601,2024-05-24,cancel,Pro,이탈위험
u_10609,2024-05-24,login,Basic,기존
u_10638,2024-05-24,login,Basic,기존
u_10645,2024-05-24,login,Basic,기존
u_10646,2024-05-24,login,Basic,이탈위험
u_10648,2024-05-24,cancel,Free,이탈위험
u_10653,2024-05-24,login,Pro,기존
u_10669,2024-05-24,cancel,Free,이탈위험
u_10682,2024-05-24,payment,Free,신규
u_10682,2024-05-24,search_fail,Free,신규
u_10687,2024-05-24,login,Basic,이탈위험
u_10690,2024-05-24,payment,Basic,신규
u_10691,2024-05-24,login,Basic,신규
u_10707,2024-05-24,search_fail,Free,신규
u_10721,2024-05-24,login,Pro,신규
u_10734,2024-05-24,login,Pro,신규
u_10735,2024-05-24,payment,Free,신규
u_10735,2024-05-24,login,Free,신규
u_10739,2024-05-24,login,Pro,신규
u_10746,2024-05-24,payment,Free,신규
u_10747,2024-05-24,search_fail,Pro,신규
u_10774,2024-05-24,login,Basic,신규
u_10776,2024-05-24,login,Basic,신규
u_10781,2024-05-24,payment,Basic,신규
u_10783,2024-05-24,payment,Basic,신규
u_10788,2024-05-24,signup,Free,신규
u_10795,2024-05-24,signup,Free,신규
u_10797,2024-05-24,trial_start,Free,신규
u_10800,2024-05-24,signup,Basic,신규
u_10804,2024-05-24,signup,Basic,신규
u_10806,2024-05-24,signup,Basic,신규
u_10807,2024-05-24,signup,Basic,신규
u_10814,2024-05-24,signup,Free,신규
u_10816,2024-05-24,signup,Basic,신규
u_10819,2024-05-24,trial_start,Basic,신규
u_10825,2024-05-24,signup,Basic,신규
u_10839,2024-05-24,signup,Free,신규
u_10842,2024-05-24,signup,Free,신규
u_10843,2024-05-24,trial_start,Free,신규
u_10847,2024-05-24,signup,Basic,신규
u_10851,2024-05-24,signup,Basic,신규
u_10854,2024-05-24,signup,Free,신규
u_10860,2024-05-24,signup,Basic,신규
u_10863,2024-05-24,signup,Basic,신규
u_10870,2024-05-24,signup,Free,신규
u_10872,2024-05-24,signup,Basic,신규
u_10873,2024-05-24,signup,Free,신규
u_10876,2024-05-24,signup,Basic,신규
u_10882,2024-05-24,signup,Basic,신규
u_10883,2024-05-24,signup,Basic,신규
u_10016,2024-05-25,login,Free,기존
u_10024,2024-05-25,login,Pro,기존
u_10024,2024-05-25,search_fail,Pro,기존
u_10026,2024-05-25,login,Pro,기존
u_10028,2024-05-25,login,Free,기존
u_10036,2024-05-25,login,Pro,기존
u_10059,2024-05-25,login,Pro,기존
u_10068,2024-05-25,login,Basic,기존
u_10087,2024-05-25,login,Free,기존
u_10100,2024-05-25,login,Basic,기존
u_10105,2024-05-25,login,Free,기존
u_10114,2024-05-25,login,Free,기존
u_10135,2024-05-25,login,Basic,기존
u_10146,2024-05-25,login,Basic,기존
u_10147,2024-05-25,login,Free,기존
u_10161,2024-05-25,login,Free,기존
u_10173,2024-05-25,search_fail,Pro,기존
u_10198,2024-05-25,login,Free,기존
u_10203,2024-05-25,login,Basic,기존
u_10218,2024-05-25,login,Free,기존
u_10266,2024-05-25,login,Basic,기존
u_10267,2024-05-25,login,Free,기존
u_10274,2024-05-25,login,Free,기존
u_10278,2024-05-25,login,Pro,기존
u_10287,2024-05-25,search_fail,Free,기존
u_10296,2024-05-25,search_fail,Free,기존
u_10330,2024-05-25,login,Basic,기존
u_10338,2024-05-25,login,Free,기존
u_10367,2024-05-25,login,Free,기존
u_10403,2024-05-25,login,Basic,기존
u_10415,2024-05-25,login,Basic,기존
u_10428,2024-05-25,login,Free,기존
u_10440,2024-05-25,login,Pro,기존
u_10444,2024-05-25,login,Free,기존
u_10459,2024-05-25,login,Free,기존
u_10465,2024-05-25,login,Basic,기존
u_10478,2024-05-25,login,Free,기존
u_10489,2024-05-25,login,Free,기존
u_10514,2024-05-25,login,Basic,기존
u_10535,2024-05-25,login,Basic,기존
u_10538,2024-05-25,login,Pro,기존
u_10553,2024-05-25,login,Pro,기존
u_10564,2024-05-25,login,Basic,기존
u_10566,2024-05-25,login,Free,기존
u_10569,2024-05-25,login,Basic,기존
u_10573,2024-05-25,login,Free,기존
u_10583,2024-05-25,login,Free,기존
u_10611,2024-05-25,login,Free,이탈위험
u_10627,2024-05-25,login,Basic,기존
u_10634,2024-05-25,login,Free,이탈위험
u_10636,2024-05-25,login,Basic,기존
u_10637,2024-05-25,login,Free,기존
u_10643,2024-05-25,login,Basic,기존
u_10660,2024-05-25,login,Free,기존
u_10676,2024-05-25,login,Pro,기존
u_10691,2024-05-25,payment,Basic,신규
u_10695,2024-05-25,search_fail,Basic,신규
u_10705,2024-05-25,login,Free,신규
u_10707,2024-05-25,login,Free,신규
u_10708,2024-05-25,payment,Basic,신규
u_10713,2024-05-25,login,Free,신규
u_10715,2024-05-25,login,Basic,신규
u_10719,2024-05-25,login,Pro,신규
u_10730,2024-05-25,login,Free,신규
u_10743,2024-05-25,search_fail,Pro,신규
u_10746,2024-05-25,login,Free,신규
u_10756,2024-05-25,login,Pro,신규
u_10760,2024-05-25,payment,Pro,신규
u_10762,2024-05-25,search_fail,Basic,이탈위험
u_10763,2024-05-25,login,Pro,신규
u_10764,2024-05-25,login,Basic,신규
u_10770,2024-05-25,payment,Free,신규
u_10780,2024-05-25,login,Basic,이탈위험
u_10786,2024-05-25,search_fail,Basic,신규
u_10790,2024-05-25,trial_start,Free,신규
u_10805,2024-05-25,trial_start,Pro,신규
u_10815,2024-05-25,trial_start,Basic,신규
u_10824,2024-05-25,trial_start,Free,신규
u_10857,2024-05-25,trial_start,Basic,신규
u_10859,2024-05-25,trial_start,Pro,신규
u_10017,2024-05-26,login,Basic,기존
u_10021,2024-05-26,login,Free,기존
u_10023,2024-05-26,login,Pro,기존
u_10050,2024-05-26,login,Free,기존
u_10051,2024-05-26,login,Pro,기존
u_10053,2024-05-26,login,Basic,기존
u_10056,2024-05-26,login,Free,기존
u_10079,2024-05-26,login,Free,기존
u_10080,2024-05-26,login,Free,기존
u_10081,2024-05-26,login,Pro,기존
u_10131,2024-05-26,login,Basic,기존
u_10156,2024-05-26,login,Basic,기존
u_10184,2024-05-26,login,Basic,기존
u_10188,2024-05-26,login,Basic,기존
u_10200,2024-05-26,login,Basic,기존
u_10202,2024-05-26,login,Free,기존
u_10210,2024-05-26,login,Basic,기존
u_10224,2024-05-26,login,Basic,기존
u_10239,2024-05-26,login,Basic,기존
u_10254,2024-05-26,login,Free,기존
u_10255,2024-05-26,login,Basic,기존
u_10258,2024-05-26,login,Basic,기존
u_10259,2024-05-26,login,Free,기존
u_10261,2024-05-26,login,Free,기존
u_10263,2024-05-26,login,Basic,기존
u_10268,2024-05-26,login,Basic,기존
u_10276,2024-05-26,login,Basic,기존
u_10296,2024-05-26,login,Free,기존
u_10297,2024-05-26,login,Free,기존
u_10307,2024-05-26,login,Basic,기존
u_10350,2024-05-26,login,Basic,기존
u_10385,2024-05-26,login,Free,기존
u_10416,2024-05-26,login,Free,기존
u_10445,2024-05-26,login,Basic,기존
u_10452,2024-05-26,login,Pro,기존
u_10455,2024-05-26,login,Free,기존
u_10457,2024-05-26,login,Free,이탈위험
u_10461,2024-05-26,login,Basic,기존
u_10462,2024-05-26,login,Pro,기존
u_10469,2024-05-26,login,Free,기존
u_10490,2024-05-26,login,Free,기존
u_10493,2024-05-26,login,Basic,이탈위험
u_10494,2024-05-26,login,Basic,기존
u_10498,2024-05-26,login,Pro,이탈위험
u_10505,2024-05-26,login,Free,기존
u_10508,2024-05-26,login,Pro,기존
u_10522,2024-05-26,login,Pro,기존
u_10526,2024-05-26,login,Basic,기존
u_10528,2024-05-26,login,Basic,기존
u_10536,2024-05-26,login,Basic,기존
u_10555,2024-05-26,login,Pro,기존
u_10600,2024-05-26,login,Free,기존
u_10621,2024-05-26,login,Basic,기존
u_10629,2024-05-26,login,Free,기존
u_10630,2024-05-26,login,Basic,이탈위험
u_10632,2024-05-26,login,Basic,기존
u_10644,2024-05-26,login,Basic,기존
u_10656,2024-05-26,login,Basic,기존
u_10662,2024-05-26,login,Free,기존
u_10668,2024-05-26,login,Basic,기존
u_10671,2024-05-26,login,Basic,기존
u_10677,2024-05-26,login,Basic,이탈위험
u_10679,2024-05-26,login,Free,신규
u_10692,2024-05-26,login,Basic,신규
u_10714,2024-05-26,login,Free,신규
u_10719,2024-05-26,search_fail,Pro,신규
u_10720,2024-05-26,login,Basic,이탈위험
u_10734,2024-05-26,payment,Pro,신규
u_10738,2024-05-26,login,Basic,신규
u_10740,2024-05-26,login,Pro,신규
u_10748,2024-05-26,login,Free,신규
u_10765,2024-05-26,payment,Basic,신규
u_10769,2024-05-26,login,Basic,신규
u_10772,2024-05-26,login,Basic,신규
u_10777,2024-05-26,login,Basic,신규
u_10787,2024-05-26,search_fail,Basic,신규
u_10841,2024-05-26,trial_start,Free,신규
u_10845,2024-05-26,trial_start,Basic,신규
u_10860,2024-05-26,trial_start,Basic,신규
u_10870,2024-05-26,trial_start,Free,신규
u_10874,2024-05-26,trial_start,Pro,신규
u_10007,2024-05-27,login,Free,기존
u_10011,2024-05-27,login,Free,기존
u_10040,2024-05-27,login,Basic,기존
u_10043,2024-05-27,login,Basic,기존
u_10046,2024-05-27,login,Free,기존
u_10055,2024-05-27,cancel,Basic,이탈위험
u_10068,2024-05-27,login,Basic,기존
u_10069,2024-05-27,login,Basic,기존
u_10074,2024-05-27,login,Basic,기존
u_10075,2024-05-27,login,Free,기존
u_10087,2024-05-27,login,Free,기존
u_10114,2024-05-27,login,Free,기존
u_10136,2024-05-27,login,Basic,기존
u_10138,2024-05-27,cancel,Pro,이탈위험
u_10160,2024-05-27,login,Pro,기존
u_10161,2024-05-27,login,Free,기존
u_10193,2024-05-27,login,Basic,기존
u_10194,2024-05-27,login,Free,기존
u_10203,2024-05-27,login,Basic,기존
u_10213,2024-05-27,login,Basic,기존
u_10237,2024-05-27,login,Basic,기존
u_10240,2024-05-27,login,Basic,기존
u_10240,2024-05-27,search_fail,Basic,기존
u_10252,2024-05-27,login,Free,기존
u_10256,2024-05-27,cancel,Pro,이탈위험
u_10266,2024-05-27,login,Basic,기존
u_10291,2024-05-27,login,Pro,기존
u_10295,2024-05-27,login,Basic,기존
u_10338,2024-05-27,login,Free,기존
u_10340,2024-05-27,login,Basic,기존
u_10358,2024-05-27,search_fail,Free,기존
u_10362,2024-05-27,search_fail,Basic,기존
u_10370,2024-05-27,search_fail,Free,기존
u_10379,2024-05-27,login,Free,기존
u_10380,2024-05-27,login,Basic,기존
u_10388,2024-05-27,login,Basic,기존
u_10392,2024-05-27,search_fail,Basic,기존
u_10399,2024-05-27,cancel,Free,이탈위험
u_10408,2024-05-27,login,Basic,기존
u_10411,2024-05-27,login,Basic,기존
u_10432,2024-05-27,login,Pro,기존
u_10442,2024-05-27,login,Basic,기존
u_10444,2024-05-27,login,Free,기존
u_10448,2024-05-27,login,Pro,기존
u_10457,2024-05-27,cancel,Free,이탈위험
u_10459,2024-05-27,login,Free,기존
u_10473,2024-05-27,login,Basic,기존
u_10487,2024-05-27,login,Pro,기존
u_10502,2024-05-27,login,Pro,기존
u_10509,2024-05-27,login,Free,기존
u_10513,2024-05-27,login,Basic,기존
u_10517,2024-05-27,login,Basic,기존
u_10521,2024-05-27,login,Basic,기존
u_10528,2024-05-27,login,Basic,기존
u_10530,2024-05-27,login,Pro,기존
u_10535,2024-05-27,login,Basic,기존
u_10553,2024-05-27,login,Pro,기존
u_10567,2024-05-27,login,Basic,기존
u_10573,2024-05-27,login,Free,기존
u_10577,2024-05-27,cancel,Free,이탈위험
u_10580,2024-05-27,login,Basic,기존
u_10585,2024-05-27,login,Basic,기존
u_10588,2024-05-27,login,Free,기존
u_10609,2024-05-27,login,Basic,기존
u_10624,2024-05-27,login,Free,기존
u_10625,2024-05-27,login,Free,기존
u_10650,2024-05-27,cancel,Basic,이탈위험
u_10653,2024-05-27,login,Pro,기존
u_10654,2024-05-27,login,Basic,기존
u_10657,2024-05-27,login,Free,기존
u_10671,2024-05-27,login,Basic,기존
u_10677,2024-05-27,cancel,Basic,이탈위험
u_10684,2024-05-27,payment,Free,신규
u_10686,2024-05-27,payment,Free,신규
u_10686,2024-05-27,login,Free,기존
u_10695,2024-05-27,login,Basic,이탈위험
u_10705,2024-05-27,login,Free,기존
u_10707,2024-05-27,login,Free,이탈위험
u_10709,2024-05-27,search_fail,Free,기존
u_10718,2024-05-27,login,Basic,기존
u_10719,2024-05-27,login,Pro,기존
u_10725,2024-05-27,login,Free,기존
u_10730,2024-05-27,search_fail,Free,이탈위험
u_10731,2024-05-27,payment,Free,신규
u_10733,2024-05-27,payment,Free,신규
u_10736,2024-05-27,login,Basic,기존
u_10738,2024-05-27,search_fail,Basic,이탈위험
u_10741,2024-05-27,payment,Basic,신규
u_10744,2024-05-27,login,Basic,기존
u_10751,2024-05-27,login,Pro,이탈위험
u_10755,2024-05-27,payment,Free,신규
u_10761,2024-05-27,cancel,Free,이탈위험
u_10763,2024-05-27,login,Pro,기존
u_10764,2024-05-27,search_fail,Basic,이탈위험
u_10773,2024-05-27,login,Basic,이탈위험
u_10789,2024-05-27,search_fail,Free,이탈위험
u_10791,2024-05-27,login,Free,신규
u_10795,2024-05-27,login,Free,신규
u_10800,2024-05-27,trial_start,Basic,신규
u_10804,2024-05-27,login,Basic,신규
u_10807,2024-05-27,trial_start,Basic,신규
u_10816,2024-05-27,login,Basic,신규
u_10825,2024-05-27,trial_start,Basic,신규
u_10829,2024-05-27,login,Free,신규
u_10831,2024-05-27,trial_start,Free,신규
u_10833,2024-05-27,trial_start,Basic,신규
u_10833,2024-05-27,login,Basic,신규
u_10837,2024-05-27,cancel,Basic,이탈위험
u_10840,2024-05-27,login,Free,신규
u_10846,2024-05-27,trial_start,Basic,신규
u_10851,2024-05-27,search_fail,Basic,신규
u_10854,2024-05-27,trial_start,Free,신규
u_10860,2024-05-27,login,Basic,신규
u_10868,2024-05-27,login,Basic,신규
u_10872,2024-05-27,search_fail,Basic,신규
u_10873,2024-05-27,login,Free,신규
u_10874,2024-05-27,login,Pro,신규
u_10880,2024-05-27,trial_start,Pro,신규
u_10883,2024-05-27,trial_start,Basic,신규
u_10894,2024-05-27,signup,Free,신규
u_10895,2024-05-27,signup,Free,신규
u_10897,2024-05-27,signup,Pro,신규
u_10906,2024-05-27,signup,Free,신규
u_10910,2024-05-27,signup,Basic,신규
u_10914,2024-05-27,signup,Basic,신규
u_10915,2024-05-27,signup,Basic,신규
u_10918,2024-05-27,signup,Pro,신규
u_10923,2024-05-27,signup,Basic,신규
u_10926,2024-05-27,signup,Pro,신규
u_10927,2024-05-27,signup,Basic,신규
u_10930,2024-05-27,signup,Free,신규
u_10932,2024-05-27,signup,Basic,신규
u_10935,2024-05-27,signup,Basic,신규
u_10936,2024-05-27,signup,Basic,신규
u_10939,2024-05-27,signup,Free,신규
u_10946,2024-05-27,signup,Free,신규
u_10949,2024-05-27,signup,Basic,신규
u_10962,2024-05-27,signup,Free,신규
u_10964,2024-05-27,signup,Basic,신규
u_10969,2024-05-27,signup,Pro,신규
u_10975,2024-05-27,signup,Basic,신규
u_10007,2024-05-28,search_fail,Free,기존
u_10023,2024-05-28,login,Pro,기존
u_10024,2024-05-28,login,Pro,기존
u_10024,2024-05-28,search_fail,Pro,기존
u_10038,2024-05-28,login,Basic,기존
u_10053,2024-05-28,login,Basic,기존
u_10076,2024-05-28,login,Free,기존
u_10097,2024-05-28,login,Basic,기존
u_10102,2024-05-28,login,Basic,기존
u_10124,2024-05-28,login,Basic,기존
u_10156,2024-05-28,search_fail,Basic,기존
u_10163,2024-05-28,login,Free,기존
u_10167,2024-05-28,login,Basic,기존
u_10169,2024-05-28,login,Free,기존
u_10173,2024-05-28,login,Pro,기존
u_10173,2024-05-28,search_fail,Pro,기존
u_10181,2024-05-28,login,Basic,기존
u_10198,2024-05-28,login,Free,기존
u_10202,2024-05-28,login,Free,기존
u_10218,2024-05-28,login,Free,기존
u_10242,2024-05-28,login,Free,기존
u_10249,2024-05-28,login,Free,기존
u_10261,2024-05-28,login,Free,기존
u_10287,2024-05-28,login,Free,기존
u_10296,2024-05-28,login,Free,기존
u_10299,2024-05-28,login,Basic,기존
u_10307,2024-05-28,login,Basic,기존
u_10313,2024-05-28,login,Pro,기존
u_10326,2024-05-28,login,Pro,기존
u_10375,2024-05-28,login,Free,기존
u_10395,2024-05-28,login,Basic,기존
u_10401,2024-05-28,search_fail,Pro,기존
u_10402,2024-05-28,search_fail,Free,기존
u_10403,2024-05-28,login,Basic,기존
u_10417,2024-05-28,login,Free,기존
u_10431,2024-05-28,login,Pro,기존
u_10436,2024-05-28,search_fail,Basic,기존
u_10439,2024-05-28,login,Free,기존
u_10451,2024-05-28,login,Pro,이탈위험
u_10453,2024-05-28,login,Pro,기존
u_10458,2024-05-28,login,Free,기존
u_10465,2024-05-28,login,Basic,기존
u_10490,2024-05-28,login,Free,기존
u_10491,2024-05-28,login,Free,기존
u_10492,2024-05-28,login,Pro,기존
u_10493,2024-05-28,cancel,Basic,이탈위험
u_10504,2024-05-28,login,Free,기존
u_10510,2024-05-28,login,Free,기존
u_10516,2024-05-28,login,Free,기존
u_10525,2024-05-28,login,Free,기존
u_10529,2024-05-28,login,Free,기존
u_10545,2024-05-28,login,Free,기존
u_10550,2024-05-28,login,Basic,기존
u_10555,2024-05-28,login,Pro,기존
u_10557,2024-05-28,login,Basic,기존
u_10558,2024-05-28,login,Free,기존
u_10559,2024-05-28,login,Free,기존
u_10562,2024-05-28,login,Pro,기존
u_10566,2024-05-28,login,Free,기존
u_10586,2024-05-28,login,Basic,기존
u_10604,2024-05-28,cancel,Pro,이탈위험
u_10608,2024-05-28,login,Basic,기존
u_10616,2024-05-28,search_fail,Free,기존
u_10629,2024-05-28,login,Free,기존
u_10636,2024-05-28,login,Basic,기존
u_10637,2024-05-28,login,Free,기존
u_10641,2024-05-28,login,Free,기존
u_10642,2024-05-28,login,Pro,기존
u_10646,2024-05-28,cancel,Basic,이탈위험
u_10656,2024-05-28,login,Basic,기존
u_10663,2024-05-28,login,Free,기존
u_10675,2024-05-28,cancel,Free,이탈위험
u_10676,2024-05-28,login,Pro,기존
u_10678,2024-05-28,cancel,Basic,이탈위험
u_10679,2024-05-28,login,Free,기존
u_10684,2024-05-28,login,Free,기존
u_10690,2024-05-28,login,Basic,기존
u_10696,2024-05-28,login,Basic,기존
