person,offer_id,received_time,instance_id,reward,difficulty,duration,offer_type,is_web,is_email,is_mobile,is_social,duration_hours,reward_ratio,gender,age,became_member_on,income,missing_profile,income_quartile,membership_days,natural_end,window_end,is_capped,viewed_time,is_viewed,completed_time,reward_received,is_completed,matched_amount,dup_transaction_flag
8454b4952f6e45638023503445508a7a,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,44939,5,20,10,discount,1,1,0,0,240,0.25,F,59.0,2018-06-19,56000.0,0,Q2_중하,37,648,648.0,False,,0,,,0,,
8454b4952f6e45638023503445508a7a,3f207df678b143eea3cee63160fa8bed,336,32194,0,0,4,informational,1,1,1,0,96,,F,59.0,2018-06-19,56000.0,0,Q2_중하,37,432,432.0,False,,0,,,0,,
8454b4952f6e45638023503445508a7a,4d5c57ea9a6940dd891ad53e9dbe8da0,0,6854,10,10,5,bogo,1,1,1,1,120,1.0,F,59.0,2018-06-19,56000.0,0,Q2_중하,37,120,120.0,False,6.0,1,,,0,,
8456266c53894990829027cd1ea102ad,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,49737,5,20,10,discount,1,1,0,0,240,0.25,F,49.0,2018-05-01,75000.0,0,Q3_중상,86,648,504.0,True,,0,,,0,,
8456266c53894990829027cd1ea102ad,0b1e1539f2cc45b7b9fa7c272da2e1d7,504,62461,5,20,10,discount,1,1,0,0,240,0.25,F,49.0,2018-05-01,75000.0,0,Q3_중상,86,744,744.0,False,576.0,1,,,0,,
8456266c53894990829027cd1ea102ad,3f207df678b143eea3cee63160fa8bed,336,36961,0,0,4,informational,1,1,1,0,96,,F,49.0,2018-05-01,75000.0,0,Q3_중상,86,432,432.0,False,336.0,1,,,0,,
8456266c53894990829027cd1ea102ad,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,1937,5,5,7,bogo,1,1,1,0,168,1.0,F,49.0,2018-05-01,75000.0,0,Q3_중상,86,168,168.0,False,12.0,1,,,0,,
845981c6227545baa17d71990c9fa09b,0b1e1539f2cc45b7b9fa7c272da2e1d7,504,60806,5,20,10,discount,1,1,0,0,240,0.25,M,66.0,2016-09-17,101000.0,0,Q4_고,677,744,744.0,False,552.0,1,558.0,5.0,1,25.91,1.0
845981c6227545baa17d71990c9fa09b,2906b810c7d4411798c6938adc9daaa5,168,22669,2,10,7,discount,1,1,1,0,168,0.2,M,66.0,2016-09-17,101000.0,0,Q4_고,677,336,336.0,False,210.0,1,192.0,2.0,1,29.16,0.0
845981c6227545baa17d71990c9fa09b,2906b810c7d4411798c6938adc9daaa5,408,48091,2,10,7,discount,1,1,1,0,168,0.2,M,66.0,2016-09-17,101000.0,0,Q4_고,677,576,576.0,False,,0,558.0,2.0,1,25.91,1.0
845981c6227545baa17d71990c9fa09b,5a8bc65990b245e5a138643cd4eb9837,336,35341,0,0,3,informational,0,1,1,1,72,,M,66.0,2016-09-17,101000.0,0,Q4_고,677,408,408.0,False,342.0,1,,,0,,
845981c6227545baa17d71990c9fa09b,5a8bc65990b245e5a138643cd4eb9837,576,73549,0,0,3,informational,0,1,1,1,72,,M,66.0,2016-09-17,101000.0,0,Q4_고,677,648,648.0,False,,0,,,0,,
845aa30576434be8a3895c2ad40848fd,0b1e1539f2cc45b7b9fa7c272da2e1d7,576,70643,5,20,10,discount,1,1,0,0,240,0.25,M,72.0,2016-09-09,80000.0,0,Q3_중상,685,816,816.0,False,630.0,1,654.0,5.0,1,20.62,0.0
845aa30576434be8a3895c2ad40848fd,2298d6c36e964ae4a3e7e9706d1fb8c2,504,57929,3,7,7,discount,1,1,1,1,168,0.42857142857142855,M,72.0,2016-09-09,80000.0,0,Q3_중상,685,672,672.0,False,516.0,1,516.0,3.0,1,20.5,0.0
845aa30576434be8a3895c2ad40848fd,2906b810c7d4411798c6938adc9daaa5,0,7132,2,10,7,discount,1,1,1,0,168,0.2,M,72.0,2016-09-09,80000.0,0,Q3_중상,685,168,168.0,False,18.0,1,48.0,2.0,1,16.6,0.0
845aa30576434be8a3895c2ad40848fd,ae264e3637204a6fb9bb56bc8210ddfd,408,45228,10,10,7,bogo,0,1,1,1,168,1.0,M,72.0,2016-09-09,80000.0,0,Q3_중상,685,576,576.0,False,408.0,1,474.0,10.0,1,35.8,0.0
845aa30576434be8a3895c2ad40848fd,fafdcd668e3743c1bb461111dcafc2a4,336,32469,2,10,10,discount,1,1,1,1,240,0.2,M,72.0,2016-09-09,80000.0,0,Q3_중상,685,576,576.0,False,342.0,1,378.0,2.0,1,27.29,0.0
845c31e647b449479f30b36eac5c5856,2298d6c36e964ae4a3e7e9706d1fb8c2,0,10509,3,7,7,discount,1,1,1,1,168,0.42857142857142855,M,31.0,2017-04-16,71000.0,0,Q3_중상,466,168,168.0,False,48.0,1,72.0,3.0,1,6.99,0.0
845c31e647b449479f30b36eac5c5856,2906b810c7d4411798c6938adc9daaa5,576,74089,2,10,7,discount,1,1,1,0,168,0.2,M,31.0,2017-04-16,71000.0,0,Q3_중상,466,744,744.0,False,702.0,1,714.0,2.0,1,2.46,0.0
845c31e647b449479f30b36eac5c5856,4d5c57ea9a6940dd891ad53e9dbe8da0,168,23188,10,10,5,bogo,1,1,1,1,120,1.0,M,31.0,2017-04-16,71000.0,0,Q3_중상,466,288,288.0,False,198.0,1,240.0,10.0,1,10.17,0.0
845c31e647b449479f30b36eac5c5856,5a8bc65990b245e5a138643cd4eb9837,408,48634,0,0,3,informational,0,1,1,1,72,,M,31.0,2017-04-16,71000.0,0,Q3_중상,466,480,480.0,False,444.0,1,,,0,,
84615238da124844bef52a983d1a2ec3,5a8bc65990b245e5a138643cd4eb9837,0,8424,0,0,3,informational,0,1,1,1,72,,O,68.0,2017-12-11,43000.0,0,Q1_저,227,72,72.0,False,60.0,1,,,0,,
84615238da124844bef52a983d1a2ec3,5a8bc65990b245e5a138643cd4eb9837,504,59245,0,0,3,informational,0,1,1,1,72,,O,68.0,2017-12-11,43000.0,0,Q1_저,227,576,576.0,False,,0,,,0,,
84615238da124844bef52a983d1a2ec3,9b98b8c7a33c4b65b9aebfe6a799e6d9,336,34706,5,5,7,bogo,1,1,1,0,168,1.0,O,68.0,2017-12-11,43000.0,0,Q1_저,227,504,504.0,False,,0,348.0,5.0,1,5.23,0.0
84615238da124844bef52a983d1a2ec3,ae264e3637204a6fb9bb56bc8210ddfd,168,21103,10,10,7,bogo,0,1,1,1,168,1.0,O,68.0,2017-12-11,43000.0,0,Q1_저,227,336,336.0,False,168.0,1,,,0,,
84615238da124844bef52a983d1a2ec3,ae264e3637204a6fb9bb56bc8210ddfd,576,64231,10,10,7,bogo,0,1,1,1,168,1.0,O,68.0,2017-12-11,43000.0,0,Q1_저,227,744,744.0,False,600.0,1,,,0,,
84615238da124844bef52a983d1a2ec3,fafdcd668e3743c1bb461111dcafc2a4,408,46508,2,10,10,discount,1,1,1,1,240,0.2,O,68.0,2017-12-11,43000.0,0,Q1_저,227,648,648.0,False,432.0,1,516.0,2.0,1,6.73,0.0
8461a62a2a4d404e8baca56e5a4dc20f,2298d6c36e964ae4a3e7e9706d1fb8c2,408,47047,3,7,7,discount,1,1,1,1,168,0.42857142857142855,F,70.0,2018-06-19,93000.0,0,Q4_고,37,576,576.0,False,408.0,1,,,0,,
8461a62a2a4d404e8baca56e5a4dc20f,4d5c57ea9a6940dd891ad53e9dbe8da0,336,34291,10,10,5,bogo,1,1,1,1,120,1.0,F,70.0,2018-06-19,93000.0,0,Q4_고,37,456,456.0,False,354.0,1,,,0,,
8461a62a2a4d404e8baca56e5a4dc20f,ae264e3637204a6fb9bb56bc8210ddfd,0,8961,10,10,7,bogo,0,1,1,1,168,1.0,F,70.0,2018-06-19,93000.0,0,Q4_고,37,168,168.0,True,30.0,1,,,0,,
8461a62a2a4d404e8baca56e5a4dc20f,ae264e3637204a6fb9bb56bc8210ddfd,168,21634,10,10,7,bogo,0,1,1,1,168,1.0,F,70.0,2018-06-19,93000.0,0,Q4_고,37,336,336.0,False,,0,,,0,,
8461a62a2a4d404e8baca56e5a4dc20f,f19421c1d4aa40978ebb69ca19b0e20d,504,59782,5,5,5,bogo,1,1,1,1,120,1.0,F,70.0,2018-06-19,93000.0,0,Q4_고,37,624,624.0,False,510.0,1,,,0,,
8465309631bd485dabc3b1c207f7dfd6,0b1e1539f2cc45b7b9fa7c272da2e1d7,576,68529,5,20,10,discount,1,1,0,0,240,0.25,F,71.0,2016-06-26,88000.0,0,Q4_고,760,816,816.0,False,,0,696.0,5.0,1,27.67,0.0
8465309631bd485dabc3b1c207f7dfd6,4d5c57ea9a6940dd891ad53e9dbe8da0,408,43095,10,10,5,bogo,1,1,1,1,120,1.0,F,71.0,2016-06-26,88000.0,0,Q4_고,760,528,528.0,False,426.0,1,438.0,10.0,1,29.36,0.0
8465309631bd485dabc3b1c207f7dfd6,f19421c1d4aa40978ebb69ca19b0e20d,0,4986,5,5,5,bogo,1,1,1,1,120,1.0,F,71.0,2016-06-26,88000.0,0,Q4_고,760,120,120.0,False,12.0,1,6.0,5.0,1,28.41,0.0
8465309631bd485dabc3b1c207f7dfd6,fafdcd668e3743c1bb461111dcafc2a4,504,55808,2,10,10,discount,1,1,1,1,240,0.2,F,71.0,2016-06-26,88000.0,0,Q4_고,760,744,744.0,False,510.0,1,534.0,2.0,1,18.38,0.0
846e2a96fe3249c4903cf333a15b08e5,2298d6c36e964ae4a3e7e9706d1fb8c2,0,7223,3,7,7,discount,1,1,1,1,168,0.42857142857142855,F,36.0,2016-08-29,77000.0,0,Q3_중상,696,168,168.0,True,6.0,1,84.0,3.0,1,18.06,0.0
846e2a96fe3249c4903cf333a15b08e5,2298d6c36e964ae4a3e7e9706d1fb8c2,168,13519,3,7,7,discount,1,1,1,1,168,0.42857142857142855,F,36.0,2016-08-29,77000.0,0,Q3_중상,696,336,336.0,False,174.0,1,210.0,3.0,1,13.48,0.0
846e2a96fe3249c4903cf333a15b08e5,5a8bc65990b245e5a138643cd4eb9837,576,68731,0,0,3,informational,0,1,1,1,72,,F,36.0,2016-08-29,77000.0,0,Q3_중상,696,648,648.0,False,594.0,1,,,0,,
846e2a96fe3249c4903cf333a15b08e5,ae264e3637204a6fb9bb56bc8210ddfd,336,32557,10,10,7,bogo,0,1,1,1,168,1.0,F,36.0,2016-08-29,77000.0,0,Q3_중상,696,504,504.0,True,348.0,1,348.0,10.0,1,23.49,0.0
846e2a96fe3249c4903cf333a15b08e5,ae264e3637204a6fb9bb56bc8210ddfd,504,56015,10,10,7,bogo,0,1,1,1,168,1.0,F,36.0,2016-08-29,77000.0,0,Q3_중상,696,672,672.0,False,522.0,1,582.0,10.0,1,20.04,0.0
846e2a96fe3249c4903cf333a15b08e5,fafdcd668e3743c1bb461111dcafc2a4,408,38938,2,10,10,discount,1,1,1,1,240,0.2,F,36.0,2016-08-29,77000.0,0,Q3_중상,696,648,648.0,False,408.0,1,450.0,2.0,1,27.97,0.0
84729eeb5f64452eb8d0b4202f13c6e7,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,7630,5,20,10,discount,1,1,0,0,240,0.25,M,53.0,2018-02-25,36000.0,0,Q1_저,151,240,240.0,False,,0,,,0,,
84729eeb5f64452eb8d0b4202f13c6e7,2298d6c36e964ae4a3e7e9706d1fb8c2,408,45719,3,7,7,discount,1,1,1,1,168,0.42857142857142855,M,53.0,2018-02-25,36000.0,0,Q1_저,151,576,576.0,False,432.0,1,,,0,,
84729eeb5f64452eb8d0b4202f13c6e7,2906b810c7d4411798c6938adc9daaa5,168,20306,2,10,7,discount,1,1,1,0,168,0.2,M,53.0,2018-02-25,36000.0,0,Q1_저,151,336,336.0,False,,0,,,0,,
84729eeb5f64452eb8d0b4202f13c6e7,4d5c57ea9a6940dd891ad53e9dbe8da0,336,32957,10,10,5,bogo,1,1,1,1,120,1.0,M,53.0,2018-02-25,36000.0,0,Q1_저,151,456,456.0,False,360.0,1,,,0,,
84729eeb5f64452eb8d0b4202f13c6e7,5a8bc65990b245e5a138643cd4eb9837,576,71137,0,0,3,informational,0,1,1,1,72,,M,53.0,2018-02-25,36000.0,0,Q1_저,151,648,648.0,False,576.0,1,,,0,,
84730da684cd4f548aee95ea4674bd17,0b1e1539f2cc45b7b9fa7c272da2e1d7,168,22898,5,20,10,discount,1,1,0,0,240,0.25,,,2017-07-08,,1,,383,408,408.0,False,276.0,1,,,0,,
84730da684cd4f548aee95ea4674bd17,0b1e1539f2cc45b7b9fa7c272da2e1d7,576,73804,5,20,10,discount,1,1,0,0,240,0.25,,,2017-07-08,,1,,383,816,816.0,False,,0,,,0,,
84730da684cd4f548aee95ea4674bd17,2298d6c36e964ae4a3e7e9706d1fb8c2,408,48342,3,7,7,discount,1,1,1,1,168,0.42857142857142855,,,2017-07-08,,1,,383,576,504.0,True,408.0,1,,,0,,
84730da684cd4f548aee95ea4674bd17,2298d6c36e964ae4a3e7e9706d1fb8c2,504,61039,3,7,7,discount,1,1,1,1,168,0.42857142857142855,,,2017-07-08,,1,,383,672,672.0,False,540.0,1,570.0,3.0,1,2.84,0.0
84730da684cd4f548aee95ea4674bd17,9b98b8c7a33c4b65b9aebfe6a799e6d9,336,35577,5,5,7,bogo,1,1,1,0,168,1.0,,,2017-07-08,,1,,383,504,504.0,False,,0,,,0,,
8473f9b56d92467c98e27741cb144838,0b1e1539f2cc45b7b9fa7c272da2e1d7,576,66717,5,20,10,discount,1,1,0,0,240,0.25,F,31.0,2018-04-05,71000.0,0,Q3_중상,112,816,816.0,False,,0,,,0,,
8473f9b56d92467c98e27741cb144838,ae264e3637204a6fb9bb56bc8210ddfd,0,7028,10,10,7,bogo,0,1,1,1,168,1.0,F,31.0,2018-04-05,71000.0,0,Q3_중상,112,168,168.0,False,0.0,1,,,0,,
8473f9b56d92467c98e27741cb144838,ae264e3637204a6fb9bb56bc8210ddfd,504,57826,10,10,7,bogo,0,1,1,1,168,1.0,F,31.0,2018-04-05,71000.0,0,Q3_중상,112,672,672.0,False,522.0,1,,,0,,
8473f9b56d92467c98e27741cb144838,f19421c1d4aa40978ebb69ca19b0e20d,168,15922,5,5,5,bogo,1,1,1,1,120,1.0,F,31.0,2018-04-05,71000.0,0,Q3_중상,112,288,288.0,False,222.0,1,,,0,,
8473f9b56d92467c98e27741cb144838,f19421c1d4aa40978ebb69ca19b0e20d,336,32367,5,5,5,bogo,1,1,1,1,120,1.0,F,31.0,2018-04-05,71000.0,0,Q3_중상,112,456,408.0,True,372.0,1,,,0,,
8473f9b56d92467c98e27741cb144838,f19421c1d4aa40978ebb69ca19b0e20d,408,45120,5,5,5,bogo,1,1,1,1,120,1.0,F,31.0,2018-04-05,71000.0,0,Q3_중상,112,528,528.0,False,474.0,1,,,0,,
8476d3c3fee541aaa816b0cb35afc451,0b1e1539f2cc45b7b9fa7c272da2e1d7,408,50289,5,20,10,discount,1,1,0,0,240,0.25,,,2017-11-26,,1,,242,648,648.0,False,,0,,,0,,
8476d3c3fee541aaa816b0cb35afc451,5a8bc65990b245e5a138643cd4eb9837,504,63016,0,0,3,informational,0,1,1,1,72,,,,2017-11-26,,1,,242,576,576.0,False,516.0,1,,,0,,
8476d3c3fee541aaa816b0cb35afc451,9b98b8c7a33c4b65b9aebfe6a799e6d9,168,24837,5,5,7,bogo,1,1,1,0,168,1.0,,,2017-11-26,,1,,242,336,336.0,False,,0,,,0,,
8476d3c3fee541aaa816b0cb35afc451,ae264e3637204a6fb9bb56bc8210ddfd,336,37511,10,10,7,bogo,0,1,1,1,168,1.0,,,2017-11-26,,1,,242,504,504.0,False,,0,,,0,,
8476d3c3fee541aaa816b0cb35afc451,ae264e3637204a6fb9bb56bc8210ddfd,576,75763,10,10,7,bogo,0,1,1,1,168,1.0,,,2017-11-26,,1,,242,744,744.0,False,642.0,1,,,0,,
8476d3c3fee541aaa816b0cb35afc451,f19421c1d4aa40978ebb69ca19b0e20d,0,12144,5,5,5,bogo,1,1,1,1,120,1.0,,,2017-11-26,,1,,242,120,120.0,False,18.0,1,,,0,,
84771b14c92d4c299f9295d9a4ea0a14,4d5c57ea9a6940dd891ad53e9dbe8da0,0,4059,10,10,5,bogo,1,1,1,1,120,1.0,F,60.0,2014-12-21,44000.0,0,Q1_저,1313,120,120.0,False,,0,,,0,,
84771b14c92d4c299f9295d9a4ea0a14,5a8bc65990b245e5a138643cd4eb9837,576,67611,0,0,3,informational,0,1,1,1,72,,F,60.0,2014-12-21,44000.0,0,Q1_저,1313,648,648.0,False,576.0,1,,,0,,
84771b14c92d4c299f9295d9a4ea0a14,9b98b8c7a33c4b65b9aebfe6a799e6d9,504,54893,5,5,7,bogo,1,1,1,0,168,1.0,F,60.0,2014-12-21,44000.0,0,Q1_저,1313,672,672.0,False,,0,642.0,5.0,1,5.36,0.0
84771b14c92d4c299f9295d9a4ea0a14,ae264e3637204a6fb9bb56bc8210ddfd,336,29467,10,10,7,bogo,0,1,1,1,168,1.0,F,60.0,2014-12-21,44000.0,0,Q1_저,1313,504,504.0,False,384.0,1,,,0,,
847c7af48a2e46ba98d14d766b436a9d,2298d6c36e964ae4a3e7e9706d1fb8c2,168,18271,3,7,7,discount,1,1,1,1,168,0.42857142857142855,M,36.0,2018-06-29,60000.0,0,Q2_중하,27,336,336.0,False,264.0,1,210.0,3.0,1,8.37,0.0
847c7af48a2e46ba98d14d766b436a9d,2298d6c36e964ae4a3e7e9706d1fb8c2,504,56387,3,7,7,discount,1,1,1,1,168,0.42857142857142855,M,36.0,2018-06-29,60000.0,0,Q2_중하,27,672,672.0,False,504.0,1,,,0,,
847c7af48a2e46ba98d14d766b436a9d,f19421c1d4aa40978ebb69ca19b0e20d,0,5575,5,5,5,bogo,1,1,1,1,120,1.0,M,36.0,2018-06-29,60000.0,0,Q2_중하,27,120,120.0,False,18.0,1,,,0,,
847d5d396c3f49bb887e74c1fd9a5270,3f207df678b143eea3cee63160fa8bed,576,68211,0,0,4,informational,1,1,1,0,96,,M,46.0,2018-05-21,36000.0,0,Q1_저,66,672,672.0,False,,0,,,0,,
847d5d396c3f49bb887e74c1fd9a5270,5a8bc65990b245e5a138643cd4eb9837,408,44400,0,0,3,informational,0,1,1,1,72,,M,46.0,2018-05-21,36000.0,0,Q1_저,66,480,480.0,False,414.0,1,,,0,,
847d5d396c3f49bb887e74c1fd9a5270,9b98b8c7a33c4b65b9aebfe6a799e6d9,168,17578,5,5,7,bogo,1,1,1,0,168,1.0,M,46.0,2018-05-21,36000.0,0,Q1_저,66,336,336.0,False,252.0,1,,,0,,
847d5d396c3f49bb887e74c1fd9a5270,f19421c1d4aa40978ebb69ca19b0e20d,336,31656,5,5,5,bogo,1,1,1,1,120,1.0,M,46.0,2018-05-21,36000.0,0,Q1_저,66,456,456.0,False,360.0,1,,,0,,
8486e692a5f94d179d507eaca848ecbd,ae264e3637204a6fb9bb56bc8210ddfd,576,63612,10,10,7,bogo,0,1,1,1,168,1.0,M,74.0,2014-08-20,53000.0,0,Q2_중하,1436,744,744.0,False,612.0,1,,,0,,
8486e692a5f94d179d507eaca848ecbd,fafdcd668e3743c1bb461111dcafc2a4,336,35839,2,10,10,discount,1,1,1,1,240,0.2,M,74.0,2014-08-20,53000.0,0,Q2_중하,1436,576,576.0,False,360.0,1,498.0,2.0,1,21.72,0.0
848aafbe1942420988505c4670838a41,0b1e1539f2cc45b7b9fa7c272da2e1d7,504,58168,5,20,10,discount,1,1,0,0,240,0.25,F,30.0,2015-12-12,69000.0,0,Q3_중상,957,744,744.0,False,,0,522.0,5.0,1,20.56,0.0
848aafbe1942420988505c4670838a41,9b98b8c7a33c4b65b9aebfe6a799e6d9,168,20036,5,5,7,bogo,1,1,1,0,168,1.0,F,30.0,2015-12-12,69000.0,0,Q3_중상,957,336,336.0,False,,0,174.0,5.0,1,37.84,0.0
848aafbe1942420988505c4670838a41,ae264e3637204a6fb9bb56bc8210ddfd,576,70865,10,10,7,bogo,0,1,1,1,168,1.0,F,30.0,2015-12-12,69000.0,0,Q3_중상,957,744,744.0,False,618.0,1,618.0,10.0,1,21.24,0.0
848aafbe1942420988505c4670838a41,f19421c1d4aa40978ebb69ca19b0e20d,408,45450,5,5,5,bogo,1,1,1,1,120,1.0,F,30.0,2015-12-12,69000.0,0,Q3_중상,957,528,528.0,False,408.0,1,414.0,5.0,1,14.54,0.0
848aafbe1942420988505c4670838a41,fafdcd668e3743c1bb461111dcafc2a4,0,7363,2,10,10,discount,1,1,1,1,240,0.2,F,30.0,2015-12-12,69000.0,0,Q3_중상,957,240,240.0,False,48.0,1,54.0,2.0,1,18.64,0.0
848b8e9245f240b18d39ca69fc481c5a,9b98b8c7a33c4b65b9aebfe6a799e6d9,408,44904,5,5,7,bogo,1,1,1,0,168,1.0,M,30.0,2013-09-26,33000.0,0,Q1_저,1764,576,504.0,True,,0,462.0,5.0,1,15.31,0.0
848b8e9245f240b18d39ca69fc481c5a,9b98b8c7a33c4b65b9aebfe6a799e6d9,504,57614,5,5,7,bogo,1,1,1,0,168,1.0,M,30.0,2013-09-26,33000.0,0,Q1_저,1764,672,672.0,False,510.0,1,510.0,5.0,1,12.79,0.0
848b8e9245f240b18d39ca69fc481c5a,fafdcd668e3743c1bb461111dcafc2a4,576,70324,2,10,10,discount,1,1,1,1,240,0.2,M,30.0,2013-09-26,33000.0,0,Q1_저,1764,816,816.0,False,672.0,1,714.0,2.0,1,2.45,0.0
848c8765940b4de69b0d199d2b02e3c7,2906b810c7d4411798c6938adc9daaa5,168,23014,2,10,7,discount,1,1,1,0,168,0.2,M,23.0,2016-08-31,47000.0,0,Q1_저,694,336,336.0,False,,0,,,0,,
848c8765940b4de69b0d199d2b02e3c7,4d5c57ea9a6940dd891ad53e9dbe8da0,408,48449,10,10,5,bogo,1,1,1,1,120,1.0,M,23.0,2016-08-31,47000.0,0,Q1_저,694,528,528.0,False,420.0,1,,,0,,
848c8765940b4de69b0d199d2b02e3c7,9b98b8c7a33c4b65b9aebfe6a799e6d9,576,73907,5,5,7,bogo,1,1,1,0,168,1.0,M,23.0,2016-08-31,47000.0,0,Q1_저,694,744,744.0,False,,0,,,0,,
848c8765940b4de69b0d199d2b02e3c7,ae264e3637204a6fb9bb56bc8210ddfd,0,4737,10,10,7,bogo,0,1,1,1,168,1.0,M,23.0,2016-08-31,47000.0,0,Q1_저,694,168,168.0,False,36.0,1,,,0,,
848c8765940b4de69b0d199d2b02e3c7,ae264e3637204a6fb9bb56bc8210ddfd,504,55560,10,10,7,bogo,0,1,1,1,168,1.0,M,23.0,2016-08-31,47000.0,0,Q1_저,694,672,672.0,False,510.0,1,,,0,,
848c8765940b4de69b0d199d2b02e3c7,f19421c1d4aa40978ebb69ca19b0e20d,336,30131,5,5,5,bogo,1,1,1,1,120,1.0,M,23.0,2016-08-31,47000.0,0,Q1_저,694,456,456.0,False,342.0,1,384.0,5.0,1,5.13,0.0
848d42f1ff704218827e8efeadca474d,0b1e1539f2cc45b7b9fa7c272da2e1d7,336,37100,5,20,10,discount,1,1,0,0,240,0.25,M,72.0,2017-09-21,56000.0,0,Q2_중하,308,576,576.0,False,,0,,,0,,
848d42f1ff704218827e8efeadca474d,2298d6c36e964ae4a3e7e9706d1fb8c2,504,62603,3,7,7,discount,1,1,1,1,168,0.42857142857142855,M,72.0,2017-09-21,56000.0,0,Q2_중하,308,672,672.0,False,504.0,1,576.0,3.0,1,11.5,0.0
848d42f1ff704218827e8efeadca474d,3f207df678b143eea3cee63160fa8bed,408,49871,0,0,4,informational,1,1,1,0,96,,M,72.0,2017-09-21,56000.0,0,Q2_중하,308,504,504.0,False,408.0,1,,,0,,
8490563e978e4707b584e35ad1d56125,2298d6c36e964ae4a3e7e9706d1fb8c2,408,43386,3,7,7,discount,1,1,1,1,168,0.42857142857142855,,,2017-11-17,,1,,251,576,576.0,False,414.0,1,,,0,,
8490563e978e4707b584e35ad1d56125,4d5c57ea9a6940dd891ad53e9dbe8da0,0,5275,10,10,5,bogo,1,1,1,1,120,1.0,,,2017-11-17,,1,,251,120,120.0,False,0.0,1,,,0,,
8490563e978e4707b584e35ad1d56125,9b98b8c7a33c4b65b9aebfe6a799e6d9,504,56092,5,5,7,bogo,1,1,1,0,168,1.0,,,2017-11-17,,1,,251,672,576.0,True,522.0,1,,,0,,
8490563e978e4707b584e35ad1d56125,9b98b8c7a33c4b65b9aebfe6a799e6d9,576,68809,5,5,7,bogo,1,1,1,0,168,1.0,,,2017-11-17,,1,,251,744,744.0,False,588.0,1,,,0,,
8490563e978e4707b584e35ad1d56125,fafdcd668e3743c1bb461111dcafc2a4,336,30659,2,10,10,discount,1,1,1,1,240,0.2,,,2017-11-17,,1,,251,576,576.0,False,336.0,1,,,0,,
849233fe4a5946f39969dbb008b4b8d0,2298d6c36e964ae4a3e7e9706d1fb8c2,408,45327,3,7,7,discount,1,1,1,1,168,0.42857142857142855,F,54.0,2017-08-08,64000.0,0,Q2_중하,352,576,576.0,False,414.0,1,414.0,3.0,1,17.15,0.0
849233fe4a5946f39969dbb008b4b8d0,2906b810c7d4411798c6938adc9daaa5,504,58041,2,10,7,discount,1,1,1,0,168,0.2,F,54.0,2017-08-08,64000.0,0,Q2_중하,352,672,672.0,False,,0,588.0,2.0,1,21.76,0.0
849233fe4a5946f39969dbb008b4b8d0,4d5c57ea9a6940dd891ad53e9dbe8da0,168,19910,10,10,5,bogo,1,1,1,1,120,1.0,F,54.0,2017-08-08,64000.0,0,Q2_중하,352,288,288.0,False,228.0,1,276.0,10.0,1,16.69,0.0
849233fe4a5946f39969dbb008b4b8d0,5a8bc65990b245e5a138643cd4eb9837,336,32562,0,0,3,informational,0,1,1,1,72,,F,54.0,2017-08-08,64000.0,0,Q2_중하,352,408,408.0,False,348.0,1,,,0,,
849233fe4a5946f39969dbb008b4b8d0,f19421c1d4aa40978ebb69ca19b0e20d,0,7231,5,5,5,bogo,1,1,1,1,120,1.0,F,54.0,2017-08-08,64000.0,0,Q2_중하,352,120,120.0,False,0.0,1,66.0,5.0,1,11.89,0.0
84a43ae3265546f7a39950f9d321ca71,2298d6c36e964ae4a3e7e9706d1fb8c2,0,10818,3,7,7,discount,1,1,1,1,168,0.42857142857142855,F,61.0,2017-08-15,111000.0,0,Q4_고,345,168,168.0,True,6.0,1,,,0,,
84a43ae3265546f7a39950f9d321ca71,2298d6c36e964ae4a3e7e9706d1fb8c2,168,23483,3,7,7,discount,1,1,1,1,168,0.42857142857142855,F,61.0,2017-08-15,111000.0,0,Q4_고,345,336,336.0,False,180.0,1,204.0,3.0,1,23.02,0.0
84a43ae3265546f7a39950f9d321ca71,2906b810c7d4411798c6938adc9daaa5,336,36187,2,10,7,discount,1,1,1,0,168,0.2,F,61.0,2017-08-15,111000.0,0,Q4_고,345,504,504.0,False,,0,408.0,2.0,1,18.23,1.0
84a43ae3265546f7a39950f9d321ca71,4d5c57ea9a6940dd891ad53e9dbe8da0,576,74392,10,10,5,bogo,1,1,1,1,120,1.0,F,61.0,2017-08-15,111000.0,0,Q4_고,345,696,696.0,False,582.0,1,618.0,10.0,1,32.82,0.0
84a43ae3265546f7a39950f9d321ca71,fafdcd668e3743c1bb461111dcafc2a4,408,48936,2,10,10,discount,1,1,1,1,240,0.2,F,61.0,2017-08-15,111000.0,0,Q4_고,345,648,648.0,False,408.0,1,408.0,2.0,1,18.23,1.0
84a64f55640543db95c7f53a460fcb39,0b1e1539f2cc45b7b9fa7c272da2e1d7,168,14526,5,20,10,discount,1,1,0,0,240,0.25,F,76.0,2017-12-24,57000.0,0,Q2_중하,214,408,408.0,False,,0,,,0,,
84a64f55640543db95c7f53a460fcb39,2298d6c36e964ae4a3e7e9706d1fb8c2,408,39906,3,7,7,discount,1,1,1,1,168,0.42857142857142855,F,76.0,2017-12-24,57000.0,0,Q2_중하,214,576,576.0,False,414.0,1,426.0,3.0,1,14.66,0.0
