Order ID,Order Date,State/Province,Region,Country/Region,Category,Segment,Sales,Quantity,Discount,Profit,Order Year
US-2025-102232,2025-08-05,Alabama,South,United States,Office Supplies,Corporate,197.04999999999998,7,0.0,59.11499999999998,2025
US-2025-105263,2025-08-06,New York,East,United States,Office Supplies,Consumer,38.339999999999996,9,0.0,15.7194,2025
US-2025-158869,2025-08-06,New York,East,United States,Office Supplies,Corporate,70.88,2,0.0,33.313599999999994,2025
US-2025-151092,2025-08-06,California,West,United States,Technology,Consumer,211.168,4,0.2,18.47720000000001,2025
US-2025-148516,2025-08-07,Washington,West,United States,Technology,Corporate,179.97,3,0.0,86.38560000000001,2025
US-2025-107328,2025-08-08,California,West,United States,Furniture,Home Office,513.024,2,0.2,12.82559999999998,2025
US-2025-107328,2025-08-08,California,West,United States,Office Supplies,Home Office,487.91999999999996,6,0.0,136.61759999999998,2025
US-2025-107328,2025-08-08,California,West,United States,Office Supplies,Home Office,15.24,5,0.2,5.334,2025
US-2025-121034,2025-08-08,Texas,Central,United States,Office Supplies,Consumer,11.168000000000001,4,0.2,3.6295999999999995,2025
US-2025-169026,2025-08-08,Mississippi,South,United States,Office Supplies,Home Office,23.34,3,0.0,0.2333999999999996,2025
US-2025-121034,2025-08-08,Texas,Central,United States,Office Supplies,Consumer,53.952000000000005,3,0.2,17.534399999999998,2025
US-2025-130078,2025-08-08,Oklahoma,Central,United States,Office Supplies,Consumer,10.56,2,0.0,4.752,2025
CA-2025-129322,2025-08-08,Ontario,East,Canada,Office Supplies,Consumer,113.92,2,0.0,33.04,2025
CA-2025-129322,2025-08-08,Ontario,East,Canada,Office Supplies,Consumer,39.66,2,0.0,11.9,2025
CA-2025-129322,2025-08-08,Ontario,East,Canada,Office Supplies,Consumer,447.86,7,0.0,210.49,2025
US-2025-113649,2025-08-09,North Carolina,South,United States,Office Supplies,Consumer,569.536,4,0.2,64.07279999999994,2025
US-2025-118934,2025-08-09,Tennessee,South,United States,Office Supplies,Home Office,4.338000000000001,3,0.7,-3.0366,2025
US-2025-118934,2025-08-09,Tennessee,South,United States,Office Supplies,Home Office,11.880000000000003,5,0.7,-7.919999999999998,2025
US-2025-113649,2025-08-09,North Carolina,South,United States,Office Supplies,Consumer,30.816000000000003,9,0.2,9.629999999999995,2025
US-2025-113649,2025-08-09,North Carolina,South,United States,Technology,Consumer,44.784,2,0.2,4.478399999999999,2025
US-2025-128671,2025-08-11,Oklahoma,Central,United States,Office Supplies,Home Office,77.56,2,0.0,35.6776,2025
US-2025-128671,2025-08-11,Oklahoma,Central,United States,Office Supplies,Home Office,41.86,7,0.0,19.2556,2025
US-2025-128671,2025-08-11,Oklahoma,Central,United States,Office Supplies,Home Office,32.400000000000006,5,0.0,15.552000000000001,2025
US-2025-143910,2025-08-12,New York,East,United States,Furniture,Home Office,145.764,2,0.1,-8.098000000000017,2025
US-2025-105459,2025-08-12,New York,East,United States,Furniture,Consumer,209.148,2,0.4,-66.2302,2025
US-2025-118073,2025-08-12,Florida,South,United States,Furniture,Corporate,562.2925000000001,7,0.45,-255.5875000000001,2025
US-2025-144477,2025-08-12,Pennsylvania,East,United States,Office Supplies,Home Office,37.312000000000005,4,0.2,2.7984000000000027,2025
US-2025-167584,2025-08-12,Iowa,Central,United States,Office Supplies,Consumer,6.48,1,0.0,3.1104000000000003,2025
US-2025-105459,2025-08-12,New York,East,United States,Office Supplies,Consumer,1591.02,6,0.0,286.3835999999999,2025
US-2025-155845,2025-08-12,Texas,Central,United States,Technology,Consumer,1399.9440000000002,7,0.2,52.497900000000016,2025
US-2025-156251,2025-08-13,Wisconsin,Central,United States,Furniture,Corporate,241.96,2,0.0,24.195999999999998,2025
US-2025-156692,2025-08-13,Louisiana,South,United States,Office Supplies,Consumer,17.34,2,0.0,4.681800000000001,2025
US-2025-141264,2025-08-13,Texas,Central,United States,Office Supplies,Consumer,58.923999999999985,1,0.8,-153.2024,2025
US-2025-155670,2025-08-13,North Carolina,South,United States,Office Supplies,Consumer,11.232000000000001,8,0.7,-8.236799999999999,2025
US-2025-125843,2025-08-13,Virginia,South,United States,Office Supplies,Consumer,22.32,4,0.0,10.7136,2025
US-2025-156251,2025-08-13,Wisconsin,Central,United States,Office Supplies,Corporate,8.52,3,0.0,4.174799999999999,2025
US-2025-125843,2025-08-13,Virginia,South,United States,Office Supplies,Consumer,103.60000000000001,7,0.0,51.800000000000004,2025
US-2025-155670,2025-08-13,North Carolina,South,United States,Office Supplies,Consumer,10.272000000000002,3,0.2,3.209999999999998,2025
US-2025-141264,2025-08-13,Texas,Central,United States,Office Supplies,Consumer,185.376,2,0.2,-34.75800000000002,2025
US-2025-156692,2025-08-13,Louisiana,South,United States,Technology,Consumer,71.98,2,0.0,15.1158,2025
US-2025-136021,2025-08-14,California,West,United States,Office Supplies,Consumer,15.54,3,0.0,7.614599999999999,2025
US-2025-119515,2025-08-14,Tennessee,South,United States,Office Supplies,Consumer,15.552000000000003,3,0.2,5.4432,2025
US-2025-136770,2025-08-14,Ohio,East,United States,Technology,Corporate,279.96,5,0.2,48.992999999999995,2025
US-2025-136021,2025-08-14,California,West,United States,Technology,Consumer,105.55199999999999,6,0.2,35.623799999999996,2025
US-2025-136770,2025-08-14,Ohio,East,United States,Technology,Corporate,247.188,2,0.4,-49.43760000000003,2025
US-2025-136770,2025-08-14,Ohio,East,United States,Technology,Corporate,259.896,2,0.4,-56.31079999999997,2025
US-2025-154690,2025-08-15,North Carolina,South,United States,Furniture,Consumer,225.29600000000002,2,0.2,22.529599999999995,2025
US-2025-167241,2025-08-15,California,West,United States,Furniture,Consumer,312.03000000000003,3,0.0,43.68420000000002,2025
US-2025-123470,2025-08-15,Colorado,West,United States,Office Supplies,Consumer,122.328,3,0.2,12.232799999999997,2025
US-2025-123470,2025-08-15,Colorado,West,United States,Office Supplies,Consumer,18.882000000000005,3,0.7,-13.846800000000002,2025
US-2025-166163,2025-08-15,California,West,United States,Office Supplies,Corporate,3.15,1,0.0,1.512,2025
US-2025-167241,2025-08-15,California,West,United States,Office Supplies,Consumer,37.52,4,0.0,18.009600000000002,2025
US-2025-167241,2025-08-15,California,West,United States,Office Supplies,Consumer,17.94,3,0.0,3.0497999999999985,2025
US-2025-118626,2025-08-15,Florida,South,United States,Technology,Consumer,705.544,7,0.2,70.55440000000007,2025
US-2025-167241,2025-08-15,California,West,United States,Technology,Consumer,165.60000000000002,3,0.2,10.349999999999994,2025
US-2025-166163,2025-08-15,California,West,United States,Technology,Corporate,71.976,3,0.2,7.197600000000005,2025
US-2025-148096,2025-08-16,California,West,United States,Furniture,Corporate,161.28,2,0.2,12.095999999999997,2025
US-2025-150343,2025-08-16,California,West,United States,Office Supplies,Consumer,10.86,3,0.0,5.1042000000000005,2025
US-2025-113117,2025-08-16,California,West,United States,Office Supplies,Consumer,32.400000000000006,5,0.0,15.552000000000001,2025
US-2025-157308,2025-08-17,Washington,West,United States,Office Supplies,Consumer,15.712000000000002,4,0.2,5.695599999999999,2025
US-2025-128916,2025-08-18,Texas,Central,United States,Furniture,Home Office,5.344,4,0.6,-2.137599999999999,2025
US-2025-128916,2025-08-18,Texas,Central,United States,Furniture,Home Office,9.552,3,0.6,-3.8207999999999984,2025
US-2025-136133,2025-08-18,New York,East,United States,Office Supplies,Corporate,355.32,9,0.0,99.48960000000001,2025
US-2025-113551,2025-08-18,Texas,Central,United States,Office Supplies,Consumer,2.0679999999999996,1,0.8,-3.4122000000000003,2025
US-2025-113551,2025-08-18,Texas,Central,United States,Office Supplies,Consumer,83.84,8,0.2,30.391999999999996,2025
US-2025-153353,2025-08-18,New York,East,United States,Technology,Corporate,39.99,1,0.0,11.597099999999998,2025
US-2025-101980,2025-08-19,New York,East,United States,Office Supplies,Consumer,146.688,6,0.2,55.007999999999996,2025
US-2025-101980,2025-08-19,New York,East,United States,Office Supplies,Consumer,25.32,5,0.2,9.178500000000001,2025
US-2025-101980,2025-08-19,New York,East,United States,Office Supplies,Consumer,276.78400000000005,2,0.2,89.95479999999999,2025
US-2025-151141,2025-08-20,Michigan,Central,United States,Technology,Home Office,14.78,2,0.0,3.9906000000000006,2025
US-2025-122581,2025-08-21,New York,East,United States,Furniture,Consumer,573.174,7,0.1,63.68599999999998,2025
US-2025-146066,2025-08-21,Pennsylvania,East,United States,Furniture,Home Office,815.2919999999999,9,0.4,-339.7050000000001,2025
US-2025-126452,2025-08-21,California,West,United States,Furniture,Corporate,2887.0560000000005,9,0.2,180.44099999999992,2025
US-2025-167983,2025-08-21,Washington,West,United States,Office Supplies,Corporate,33.44,10,0.2,11.703999999999997,2025
US-2025-126452,2025-08-21,California,West,United States,Office Supplies,Corporate,12.672,2,0.2,4.752,2025
US-2025-123414,2025-08-21,North Carolina,South,United States,Office Supplies,Home Office,9.216,4,0.2,3.3408,2025
US-2025-126452,2025-08-21,California,West,United States,Office Supplies,Corporate,47.52,9,0.0,21.384,2025
US-2025-126452,2025-08-21,California,West,United States,Office Supplies,Corporate,12.96,2,0.0,6.2208000000000006,2025
US-2025-123414,2025-08-21,North Carolina,South,United States,Office Supplies,Home Office,28.048000000000002,2,0.2,3.5059999999999967,2025
US-2025-126452,2025-08-21,California,West,United States,Technology,Corporate,254.96999999999997,3,0.0,91.7892,2025
US-2025-126452,2025-08-21,California,West,United States,Technology,Corporate,31.983999999999998,2,0.2,-7.9959999999999996,2025
US-2025-126452,2025-08-21,California,West,United States,Technology,Corporate,91.96,5,0.2,-20.690999999999992,2025
US-2025-141880,2025-08-22,Colorado,West,United States,Furniture,Home Office,98.328,3,0.2,9.832800000000006,2025
US-2025-137239,2025-08-22,Ohio,East,United States,Office Supplies,Consumer,113.552,2,0.2,8.516399999999994,2025
US-2025-140256,2025-08-22,California,West,United States,Office Supplies,Corporate,5.76,2,0.0,1.6703999999999999,2025
US-2025-130484,2025-08-22,Oregon,West,United States,Office Supplies,Consumer,26.352000000000004,8,0.7,-18.446399999999997,2025
US-2025-137239,2025-08-22,Ohio,East,United States,Office Supplies,Consumer,3.3180000000000005,2,0.7,-2.6544,2025
US-2025-148334,2025-08-22,Texas,Central,United States,Office Supplies,Consumer,4.3119999999999985,2,0.8,-6.899200000000002,2025
US-2025-137239,2025-08-22,Ohio,East,United States,Office Supplies,Consumer,134.288,2,0.2,45.322199999999995,2025
US-2025-106313,2025-08-22,Washington,West,United States,Office Supplies,Corporate,19.44,3,0.0,9.3312,2025
US-2025-150350,2025-08-23,Washington,West,United States,Furniture,Consumer,532.7040000000001,6,0.2,-39.952800000000025,2025
US-2025-160528,2025-08-23,Texas,Central,United States,Furniture,Home Office,22.608,3,0.6,-10.173599999999997,2025
US-2025-150350,2025-08-23,Washington,West,United States,Office Supplies,Consumer,43.099999999999994,5,0.0,11.206,2025
US-2025-158001,2025-08-23,New York,East,United States,Office Supplies,Corporate,1040.8,5,0.0,281.0160000000001,2025
US-2025-158001,2025-08-23,New York,East,United States,Office Supplies,Corporate,29.339999999999996,6,0.0,7.9218,2025
US-2025-158001,2025-08-23,New York,East,United States,Office Supplies,Corporate,21.299999999999997,5,0.0,8.733,2025
US-2025-150350,2025-08-23,Washington,West,United States,Office Supplies,Consumer,135.9,5,0.0,63.873,2025
US-2025-117793,2025-08-23,Wisconsin,Central,United States,Office Supplies,Home Office,25.2,4,0.0,11.591999999999999,2025
US-2025-117793,2025-08-23,Wisconsin,Central,United States,Office Supplies,Home Office,37.589999999999996,3,0.0,17.667299999999997,2025
US-2025-150350,2025-08-23,Washington,West,United States,Office Supplies,Consumer,34.68,6,0.0,16.9932,2025
US-2025-117793,2025-08-23,Wisconsin,Central,United States,Office Supplies,Home Office,14.97,1,0.0,4.191600000000001,2025
US-2025-160528,2025-08-23,Texas,Central,United States,Office Supplies,Home Office,727.296,8,0.2,-172.73280000000005,2025
US-2025-150350,2025-08-23,Washington,West,United States,Office Supplies,Consumer,15.88,4,0.0,0.15879999999999939,2025
US-2025-160528,2025-08-23,Texas,Central,United States,Technology,Home Office,666.4,7,0.2,-33.319999999999965,2025
US-2025-117793,2025-08-23,Wisconsin,Central,United States,Technology,Home Office,1.98,2,0.0,0.891,2025
US-2025-150350,2025-08-23,Washington,West,United States,Technology,Consumer,837.5999999999999,3,0.2,62.82000000000005,2025
US-2025-128594,2025-08-26,California,West,United States,Furniture,Corporate,1603.1360000000002,4,0.2,100.19599999999997,2025
US-2025-152289,2025-08-26,Texas,Central,United States,Furniture,Corporate,1024.716,6,0.3,-29.277599999999893,2025
US-2025-163174,2025-08-26,Georgia,South,United States,Furniture,Consumer,186.54,3,0.0,41.0388,2025
US-2025-114601,2025-08-26,Michigan,Central,United States,Furniture,Consumer,447.84,4,0.0,98.52479999999997,2025
US-2025-100405,2025-08-26,California,West,United States,Office Supplies,Corporate,8.26,2,0.0,3.7996,2025
US-2025-114601,2025-08-26,Michigan,Central,United States,Office Supplies,Consumer,8.64,3,0.0,2.5056,2025
US-2025-132094,2025-08-26,Pennsylvania,East,United States,Office Supplies,Corporate,5.4719999999999995,3,0.2,1.6416000000000004,2025
US-2025-102141,2025-08-26,New York,East,United States,Office Supplies,Corporate,146.68800000000002,8,0.2,45.839999999999996,2025
US-2025-105585,2025-08-26,California,West,United States,Office Supplies,Consumer,10.23,3,0.0,4.9104,2025
US-2025-148201,2025-08-26,Washington,West,United States,Office Supplies,Consumer,6.48,1,0.0,3.1104000000000003,2025
US-2025-114601,2025-08-26,Michigan,Central,United States,Office Supplies,Consumer,11.56,2,0.0,5.6644000000000005,2025
US-2025-160598,2025-08-26,Florida,South,United States,Office Supplies,Corporate,31.008,1,0.2,11.240400000000001,2025
US-2025-105585,2025-08-26,California,West,United States,Office Supplies,Consumer,154.9,5,0.0,69.705,2025
US-2025-132094,2025-08-26,Pennsylvania,East,United States,Technology,Corporate,47.984,2,0.2,13.1956,2025
US-2025-163538,2025-08-26,Wisconsin,Central,United States,Technology,Home Office,47.97,3,0.0,14.870699999999998,2025
US-2025-127425,2025-08-26,New York,East,United States,Technology,Corporate,249.95000000000002,5,0.0,87.48249999999999,2025
US-2025-114601,2025-08-26,Michigan,Central,United States,Technology,Consumer,479.97,3,0.0,163.1898,2025
US-2025-152289,2025-08-26,Texas,Central,United States,Technology,Corporate,159.984,2,0.2,43.9956,2025
US-2025-114601,2025-08-26,Michigan,Central,United States,Technology,Consumer,209.96999999999997,3,0.0,58.7916,2025
US-2025-127425,2025-08-26,New York,East,United States,Technology,Corporate,33.0,6,0.0,8.25,2025
US-2025-145982,2025-08-27,Massachusetts,East,United States,Furniture,Consumer,244.61499999999998,1,0.3,20.967,2025
US-2025-145982,2025-08-27,Massachusetts,East,United States,Office Supplies,Consumer,29.0,5,0.0,13.919999999999998,2025
US-2025-145982,2025-08-27,Massachusetts,East,United States,Office Supplies,Consumer,11.68,4,0.0,5.255999999999999,2025
US-2025-116764,2025-08-27,Florida,South,United States,Office Supplies,Corporate,9.216,4,0.2,3.3408,2025
US-2025-145982,2025-08-27,Massachusetts,East,United States,Office Supplies,Consumer,122.97,3,0.0,60.255300000000005,2025
US-2025-146710,2025-08-27,Texas,Central,United States,Office Supplies,Consumer,3.5280000000000005,1,0.2,1.1465999999999998,2025
US-2025-145982,2025-08-27,Massachusetts,East,United States,Office Supplies,Consumer,81.54,9,0.0,36.693,2025
US-2025-117919,2025-08-27,Texas,Central,United States,Office Supplies,Corporate,79.92000000000002,5,0.2,27.972,2025
US-2025-146710,2025-08-27,Texas,Central,United States,Office Supplies,Consumer,4.6240000000000006,1,0.2,1.6762000000000001,2025
US-2025-117919,2025-08-27,Texas,Central,United States,Office Supplies,Corporate,14.16,1,0.2,1.0620000000000003,2025
US-2025-146710,2025-08-27,Texas,Central,United States,Office Supplies,Consumer,55.168,4,0.2,6.20639999999999,2025
US-2025-146710,2025-08-27,Texas,Central,United States,Office Supplies,Consumer,51.52000000000001,5,0.2,-10.948000000000002,2025
US-2025-145982,2025-08-27,Massachusetts,East,United States,Technology,Consumer,59.97,3,0.0,28.785599999999995,2025
US-2025-145303,2025-08-28,Texas,Central,United States,Furniture,Consumer,156.37279999999998,2,0.32,-52.89080000000003,2025
US-2025-145303,2025-08-28,Texas,Central,United States,Office Supplies,Consumer,13.139999999999997,9,0.8,-21.681000000000004,2025
US-2025-145303,2025-08-28,Texas,Central,United States,Office Supplies,Consumer,10.023999999999997,4,0.8,-16.539600000000007,2025
US-2025-137652,2025-08-28,Ohio,East,United States,Office Supplies,Corporate,18.432000000000002,8,0.7,-12.287999999999997,2025
US-2025-144211,2025-08-28,Colorado,West,United States,Office Supplies,Consumer,15.48,3,0.2,5.6115,2025
US-2025-144211,2025-08-28,Colorado,West,United States,Technology,Consumer,108.576,3,0.2,8.1432,2025
US-2025-159912,2025-08-29,Pennsylvania,East,United States,Furniture,Corporate,163.88,4,0.5,-81.94,2025
US-2025-159912,2025-08-29,Pennsylvania,East,United States,Furniture,Corporate,241.92,4,0.4,-56.44800000000001,2025
US-2025-159912,2025-08-29,Pennsylvania,East,United States,Office Supplies,Corporate,3.486,2,0.7,-2.7887999999999993,2025
US-2025-158568,2025-08-29,Illinois,Central,United States,Office Supplies,Home Office,1.7879999999999996,3,0.8,-3.0396,2025
US-2025-159912,2025-08-29,Pennsylvania,East,United States,Office Supplies,Corporate,10.584,7,0.2,-2.3813999999999993,2025
US-2025-158568,2025-08-29,Illinois,Central,United States,Office Supplies,Home Office,64.624,7,0.2,22.618399999999994,2025
US-2025-161207,2025-08-29,New Hampshire,East,United States,Office Supplies,Home Office,27.93,3,0.0,8.099699999999999,2025
US-2025-158568,2025-08-29,Illinois,Central,United States,Technology,Home Office,95.97600000000001,3,0.2,-10.79730000000001,2025
US-2025-128727,2025-08-29,New York,East,United States,Technology,Home Office,22.0,4,0.0,5.5,2025
US-2025-141544,2025-08-30,Pennsylvania,East,United States,Furniture,Consumer,786.744,4,0.3,-258.5016000000001,2025
US-2025-165995,2025-08-30,California,West,United States,Furniture,Consumer,47.04,4,0.0,15.993599999999997,2025
US-2025-141544,2025-08-30,Pennsylvania,East,United States,Office Supplies,Consumer,37.76400000000001,6,0.7,-27.693600000000004,2025
US-2025-141544,2025-08-30,Pennsylvania,East,United States,Office Supplies,Consumer,100.24000000000001,10,0.2,33.83099999999999,2025
US-2025-141544,2025-08-30,Pennsylvania,East,United States,Office Supplies,Consumer,54.224000000000004,2,0.2,3.3889999999999993,2025
US-2025-141544,2025-08-30,Pennsylvania,East,United States,Technology,Consumer,290.898,3,0.4,-67.8762,2025
US-2025-165995,2025-08-30,California,West,United States,Technology,Consumer,339.96000000000004,5,0.2,42.49499999999995,2025
US-2025-117408,2025-08-31,Texas,Central,United States,Office Supplies,Consumer,23.968000000000004,2,0.2,2.396799999999999,2025
US-2025-151561,2025-09-01,New York,East,United States,Furniture,Consumer,191.82,3,0.0,61.3824,2025
US-2025-116526,2025-09-01,Michigan,Central,United States,Office Supplies,Consumer,376.74,4,0.1,71.16199999999998,2025
US-2025-116526,2025-09-01,Michigan,Central,United States,Office Supplies,Consumer,11.96,2,0.0,2.99,2025
US-2025-116526,2025-09-01,Michigan,Central,United States,Office Supplies,Consumer,29.52,4,0.0,14.4648,2025
US-2025-116526,2025-09-01,Michigan,Central,United States,Office Supplies,Consumer,26.400000000000002,5,0.0,12.672,2025
US-2025-129714,2025-09-01,New York,East,United States,Office Supplies,Home Office,3.048,1,0.2,1.0668,2025
US-2025-116526,2025-09-01,Michigan,Central,United States,Office Supplies,Consumer,24.1,5,0.0,11.086,2025
US-2025-129714,2025-09-01,New York,East,United States,Office Supplies,Home Office,4355.168000000001,4,0.2,1415.4295999999997,2025
US-2025-120859,2025-09-01,California,West,United States,Office Supplies,Corporate,21.88,2,0.0,10.94,2025
US-2025-124583,2025-09-01,California,West,United States,Office Supplies,Home Office,12.78,1,0.0,5.7509999999999994,2025
US-2025-155481,2025-09-01,Pennsylvania,East,United States,Office Supplies,Corporate,16.688,7,0.2,5.4235999999999995,2025
US-2025-129714,2025-09-01,New York,East,United States,Office Supplies,Home Office,24.56,2,0.0,11.543199999999999,2025
US-2025-129714,2025-09-01,New York,East,United States,Office Supplies,Home Office,49.12,4,0.0,23.086399999999998,2025
US-2025-155481,2025-09-01,Pennsylvania,East,United States,Office Supplies,Corporate,30.48,6,0.2,9.905999999999999,2025
US-2025-151561,2025-09-01,New York,East,United States,Office Supplies,Consumer,10.95,3,0.0,3.2849999999999993,2025
US-2025-129714,2025-09-01,New York,East,United States,Technology,Home Office,6.79,1,0.0,2.3086,2025
US-2025-151561,2025-09-01,New York,East,United States,Technology,Consumer,468.90000000000003,6,0.0,206.31600000000006,2025
US-2025-151561,2025-09-01,New York,East,United States,Technology,Consumer,72.48,2,0.0,30.4416,2025
US-2025-155481,2025-09-01,Pennsylvania,East,United States,Technology,Corporate,23.987999999999996,2,0.4,-4.797599999999997,2025
US-2025-116526,2025-09-01,Michigan,Central,United States,Technology,Consumer,8.78,1,0.0,2.2828,2025
US-2025-106278,2025-09-02,Washington,West,United States,Furniture,Consumer,215.976,3,0.2,-2.6997000000000355,2025
US-2025-129847,2025-09-02,Illinois,Central,United States,Furniture,Home Office,84.272,2,0.6,-75.8448,2025
US-2025-126732,2025-09-02,California,West,United States,Furniture,Consumer,94.67999999999999,9,0.0,31.244399999999995,2025
US-2025-130407,2025-09-02,New York,East,United States,Furniture,Consumer,39.98,2,0.0,9.994999999999997,2025
US-2025-126732,2025-09-02,California,West,United States,Furniture,Consumer,568.7280000000001,3,0.2,28.436399999999935,2025
US-2025-106950,2025-09-02,North Carolina,South,United States,Furniture,Consumer,472.51800000000003,3,0.4,-149.63070000000005,2025
US-2025-106950,2025-09-02,North Carolina,South,United States,Office Supplies,Consumer,309.456,9,0.2,34.813799999999944,2025
US-2025-130407,2025-09-02,New York,East,United States,Office Supplies,Consumer,75.48,2,0.0,19.6248,2025
US-2025-106950,2025-09-02,North Carolina,South,United States,Office Supplies,Consumer,19.456000000000003,4,0.2,3.404799999999998,2025
US-2025-126732,2025-09-02,California,West,United States,Office Supplies,Consumer,18.689999999999998,7,0.0,5.2332,2025
US-2025-106950,2025-09-02,North Carolina,South,United States,Office Supplies,Consumer,22.911000000000005,7,0.7,-17.565099999999994,2025
US-2025-112739,2025-09-02,Texas,Central,United States,Office Supplies,Home Office,8.607999999999999,8,0.8,-13.342400000000001,2025
US-2025-126732,2025-09-02,California,West,United States,Office Supplies,Consumer,7.312000000000001,1,0.2,2.5591999999999997,2025
US-2025-106950,2025-09-02,North Carolina,South,United States,Office Supplies,Consumer,17.220000000000006,5,0.7,-12.628,2025
US-2025-116540,2025-09-02,Wisconsin,Central,United States,Office Supplies,Consumer,8.26,2,0.0,3.8822,2025
US-2025-106278,2025-09-02,Washington,West,United States,Office Supplies,Consumer,65.94,3,0.0,30.9918,2025
US-2025-116540,2025-09-02,Wisconsin,Central,United States,Office Supplies,Consumer,1.81,1,0.0,0.6516,2025
US-2025-144764,2025-09-02,Illinois,Central,United States,Office Supplies,Consumer,29.24,5,0.2,9.868500000000001,2025
US-2025-126732,2025-09-02,California,West,United States,Office Supplies,Consumer,23.669999999999998,3,0.0,0.946799999999997,2025
US-2025-144764,2025-09-02,Illinois,Central,United States,Office Supplies,Consumer,35.168,2,0.2,-8.352400000000001,2025
US-2025-113096,2025-09-02,California,West,United States,Office Supplies,Home Office,46.53,3,0.0,12.097800000000001,2025
US-2025-112739,2025-09-02,Texas,Central,United States,Technology,Home Office,159.56,5,0.2,33.906499999999994,2025
US-2025-106950,2025-09-02,North Carolina,South,United States,Technology,Consumer,1012.6800000000001,3,0.2,303.80400000000003,2025
US-2025-166429,2025-09-02,Washington,West,United States,Technology,Consumer,999.98,2,0.0,449.991,2025
US-2025-144764,2025-09-02,Illinois,Central,United States,Technology,Consumer,1362.8999999999999,3,0.3,-19.47000000000014,2025
US-2025-126732,2025-09-02,California,West,United States,Technology,Consumer,1091.1680000000001,4,0.2,68.19799999999998,2025
US-2025-147711,2025-09-03,Maryland,East,United States,Furniture,Consumer,344.94,3,0.0,31.044599999999974,2025
US-2025-104815,2025-09-03,Illinois,Central,United States,Furniture,Consumer,198.744,4,0.3,0.0,2025
US-2025-147711,2025-09-03,Maryland,East,United States,Furniture,Consumer,14.76,2,0.0,4.280399999999998,2025
US-2025-100566,2025-09-03,Illinois,Central,United States,Furniture,Home Office,83.952,3,0.6,-90.24839999999999,2025
US-2025-101616,2025-09-03,Louisiana,South,United States,Office Supplies,Corporate,87.28,8,0.0,41.0216,2025
US-2025-158099,2025-09-03,Pennsylvania,East,United States,Office Supplies,Home Office,1141.4700000000003,5,0.7,-760.9800000000002,2025
US-2025-147711,2025-09-03,Maryland,East,United States,Office Supplies,Consumer,12.76,2,0.0,5.869599999999999,2025
US-2025-159737,2025-09-03,Illinois,Central,United States,Office Supplies,Consumer,8.807999999999998,3,0.8,-14.973600000000001,2025
US-2025-147711,2025-09-03,Maryland,East,United States,Office Supplies,Consumer,58.48,8,0.0,27.485599999999998,2025
US-2025-153185,2025-09-03,Ohio,East,United States,Office Supplies,Corporate,30.96,6,0.2,11.223,2025
US-2025-132143,2025-09-03,Connecticut,East,United States,Office Supplies,Corporate,48.16,7,0.0,22.153599999999997,2025
US-2025-163986,2025-09-03,Wisconsin,Central,United States,Office Supplies,Consumer,54.5,5,0.0,14.169999999999998,2025
US-2025-158099,2025-09-03,Pennsylvania,East,United States,Technology,Home Office,280.78200000000004,3,0.4,-46.797000000000025,2025
US-2025-129630,2025-09-04,California,West,United States,Furniture,Consumer,24.27,3,0.0,8.7372,2025
US-2025-131205,2025-09-04,Kentucky,South,United States,Furniture,Consumer,42.599999999999994,3,0.0,16.614,2025
US-2025-123120,2025-09-04,New York,East,United States,Furniture,Consumer,63.94,1,0.0,24.9366,2025
US-2025-149783,2025-09-04,Tennessee,South,United States,Office Supplies,Consumer,87.168,2,0.2,8.716800000000006,2025
US-2025-169971,2025-09-04,Texas,Central,United States,Office Supplies,Consumer,62.376000000000005,3,0.2,7.017299999999995,2025
US-2025-169971,2025-09-04,Texas,Central,United States,Office Supplies,Consumer,3.912,1,0.2,1.0269000000000001,2025
US-2025-149783,2025-09-04,Tennessee,South,United States,Office Supplies,Consumer,31.744,2,0.2,8.332800000000002,2025
US-2025-131205,2025-09-04,Kentucky,South,United States,Office Supplies,Consumer,5.28,3,0.0,2.5343999999999998,2025
US-2025-131205,2025-09-04,Kentucky,South,United States,Office Supplies,Consumer,113.94,6,0.0,54.691199999999995,2025
US-2025-123120,2025-09-04,New York,East,United States,Office Supplies,Consumer,60.60000000000001,5,0.2,20.452499999999997,2025
US-2025-142524,2025-09-04,Missouri,Central,United States,Office Supplies,Consumer,16.56,2,0.0,7.783199999999999,2025
US-2025-117604,2025-09-04,Arkansas,South,United States,Office Supplies,Consumer,239.5,5,0.0,114.95999999999998,2025
US-2025-149783,2025-09-04,Tennessee,South,United States,Office Supplies,Consumer,12.192,3,0.2,4.1148,2025
US-2025-168774,2025-09-04,Minnesota,Central,United States,Office Supplies,Corporate,535.41,3,0.0,160.62299999999993,2025
US-2025-131205,2025-09-04,Kentucky,South,United States,Office Supplies,Consumer,129.92,4,0.0,5.196799999999996,2025
US-2025-123120,2025-09-04,New York,East,United States,Office Supplies,Consumer,22.72,4,0.0,6.588799999999999,2025
US-2025-142524,2025-09-04,Missouri,Central,United States,Technology,Consumer,279.95,5,0.0,67.18800000000002,2025
US-2025-129630,2025-09-04,California,West,United States,Technology,Consumer,2799.9600000000005,5,0.2,944.9864999999999,2025
US-2025-158778,2025-09-05,Pennsylvania,East,United States,Furniture,Consumer,887.2709999999998,3,0.3,-63.376499999999965,2025
US-2025-158778,2025-09-05,Pennsylvania,East,United States,Furniture,Consumer,71.246,2,0.3,-19.338199999999993,2025
