user_pseudo_id,medium,device_category,is_new_visitor,purchased
5737845.8454031112,organic,desktop,0,0
5743080.7203673162,cpc,mobile,1,0
57520601.1556887665,organic,desktop,1,0
57589512.1717690066,organic,desktop,1,0
57590424.5935487185,organic,mobile,1,0
5764777.0929050528,cpc,desktop,1,0
57659784.6205724540,organic,mobile,1,0
57725884.3504717411,cpc,desktop,1,0
5783957.0453860516,organic,mobile,1,0
5786281.9881624088,cpc,mobile,1,0
5789841.4073131278,organic,mobile,1,0
57899283.5562659722,organic,desktop,0,0
5792013.0395340348,organic,mobile,1,0
57961437.0917220536,organic,desktop,1,0
5796492.9278167879,organic,desktop,1,0
57970162.6323899014,organic,desktop,1,0
58052287.7654404230,organic,mobile,1,0
5814015.9130066304,organic,mobile,1,0
58349042.7772574348,organic,desktop,1,0
5839901.6931963202,cpc,desktop,1,0
58569379.0847633925,organic,mobile,1,0
58620123.4258370473,organic,desktop,1,0
5864981.5877330676,organic,desktop,1,0
58700681.2269112414,organic,desktop,1,0
58845146.7745952763,organic,mobile,1,0
58882530.4431273863,organic,desktop,0,0
58987160.5117769244,organic,mobile,1,0
59025957.5261828797,organic,mobile,1,0
5912323.9357791000,organic,mobile,1,0
59181661.7963343583,organic,desktop,1,0
59216269.4759414556,organic,mobile,1,0
59284342.1121487864,organic,desktop,1,0
59286719.7117483026,organic,desktop,1,0
5936357.1392446773,organic,mobile,0,0
59364026.5503706321,organic,mobile,1,0
5940546.3243334717,organic,mobile,1,0
5941530.1154474580,organic,mobile,1,0
59427816.9229545514,organic,mobile,1,0
59574699.0661217072,organic,mobile,1,0
59601980.2474762602,organic,mobile,1,0
59639606.6019008216,organic,desktop,1,0
59728200.0860676406,organic,desktop,1,0
59797760.6454744911,organic,desktop,1,0
5980226.6787966892,cpc,mobile,1,0
59894668.0905871087,organic,desktop,1,0
5991774842.3337652649,organic,desktop,1,0
6005503993.3868711767,organic,desktop,1,0
60119423.5269758190,organic,mobile,1,0
60149366.9520311894,organic,desktop,0,0
60180234.4282270404,organic,mobile,1,0
6020259.0243300056,organic,mobile,1,0
6023935.7824088964,cpc,desktop,1,0
60318717.6218544789,organic,desktop,1,0
6047094.2305401121,organic,desktop,0,0
6047624.9610150382,cpc,desktop,1,0
60587623.4829682839,organic,mobile,1,0
6062940.0952300786,organic,desktop,1,0
6074460.9641921586,organic,desktop,1,0
6082860.9155661352,organic,desktop,1,0
608996910.5910525740,organic,mobile,1,1
6090302.8056978773,organic,desktop,0,0
6098317.6872240045,organic,mobile,1,0
61013998.6866809355,organic,desktop,1,0
6118856.4290803484,cpc,desktop,1,0
6129766240.2525683701,organic,desktop,1,0
61490562.0696911113,organic,mobile,1,0
6163300.6838874816,organic,mobile,1,0
61674056.3860216957,cpc,desktop,1,0
61774795.7206574349,organic,mobile,1,0
61786981.0471062384,organic,mobile,1,0
61829776.9152425369,organic,desktop,1,0
6192039.8607588657,cpc,desktop,1,0
6195002.2779267412,organic,desktop,1,0
6198431.1320788993,organic,mobile,1,0
61999592.6311270421,organic,desktop,1,0
6204276.7053832938,organic,mobile,1,0
6211525.7294516618,organic,desktop,1,0
62137397.8998430986,organic,mobile,1,0
6220649.0987342096,cpc,desktop,1,0
62344150.8402397706,organic,desktop,1,0
62391692.3482118281,cpc,desktop,1,0
6241354.6761058742,organic,mobile,1,0
62614382.3139733447,organic,mobile,1,0
62642582.8967963115,organic,mobile,1,0
62650738.8719129116,cpc,desktop,1,0
62932954.3887404507,organic,desktop,1,0
6293327.3785615036,organic,desktop,1,0
62978084.4146710455,organic,tablet,1,0
6301723.4862148590,organic,desktop,0,0
63233084.4606859918,organic,desktop,0,0
63285047.2382213743,organic,desktop,1,0
63305054.5429550570,organic,desktop,1,0
63436212.7412206918,organic,mobile,1,0
63532079.6890108607,organic,desktop,1,0
6356156563.2914519396,organic,desktop,1,0
63563422.6355418985,organic,mobile,1,0
63589146.1699080774,cpc,desktop,1,0
6375985.4458312001,organic,desktop,1,0
63901357.4284339105,cpc,desktop,1,0
63918017.3221726731,organic,mobile,1,0
63923369.4105771632,cpc,desktop,1,0
63945892.5147524560,organic,mobile,1,0
6399461.0926491141,organic,mobile,1,0
64002282.9810728234,organic,mobile,1,0
64011162.6528117307,organic,desktop,0,0
6418333.7290709689,organic,desktop,1,0
6419459.9274460337,organic,desktop,1,0
6433721.1105773346,organic,desktop,1,0
64499989.3891377176,organic,desktop,1,0
64627033.4966936979,organic,desktop,1,0
6465295.1429920041,organic,desktop,1,0
6475543.5571441483,organic,desktop,0,0
64853429.8794484728,organic,mobile,1,0
64899415.1709804218,organic,desktop,1,0
64937862.4945386578,organic,desktop,1,0
64954214.1023821811,organic,mobile,1,0
6498812.5248907912,organic,mobile,1,0
6501739886.4627512845,organic,desktop,1,0
6506908.5674131360,organic,mobile,1,0
6508981.6843791162,organic,mobile,0,0
6524738.8506564860,cpc,desktop,1,0
65334598.0928573528,organic,mobile,1,0
65454360.5034579734,organic,desktop,1,0
65474519.1832104703,organic,desktop,1,0
65541614.4840973554,organic,desktop,1,0
6563788.4298818218,organic,mobile,1,0
65763844.5006418973,organic,desktop,1,0
6581667.4597032401,organic,desktop,1,0
65821080.5717282538,cpc,desktop,1,0
6584886.6475913465,organic,desktop,0,0
65866003.0276191572,organic,desktop,0,0
6587439.4952693840,organic,desktop,1,0
6587891.8471649255,organic,mobile,1,0
6589166.5971708590,organic,mobile,1,0
6596883.3435145167,organic,desktop,1,0
6597990.3495616881,organic,mobile,1,0
6607649.2799746413,organic,mobile,1,0
6608238.7151175164,organic,desktop,1,0
6609118.9013797507,organic,mobile,1,0
6625932.5560271795,organic,mobile,1,0
66387865.0170019502,organic,desktop,1,0
6639742.3356253363,organic,desktop,0,0
6639999902.2901437525,organic,desktop,0,0
66495696.0217552168,organic,mobile,1,0
66504968.9019658149,organic,desktop,0,0
66559475.6772643454,organic,desktop,1,0
66598838.6645926835,organic,desktop,0,0
66658862.1672286716,organic,mobile,1,0
6669539.5013586069,organic,tablet,1,0
6675953.7831894656,organic,mobile,1,0
66823313.5357892297,organic,desktop,1,0
6685579.5005639813,organic,desktop,1,0
6689983.0700243245,organic,mobile,1,0
6696508.7836232986,organic,mobile,1,0
6711056.5858978024,organic,mobile,1,0
6712237.0397121289,organic,desktop,1,0
67213329.7492766868,cpc,mobile,1,0
6723934.9881988926,organic,mobile,1,0
6728649.8675955431,organic,desktop,1,0
6737083.5104022567,organic,mobile,1,0
67431154.4480410938,organic,desktop,1,0
67874911.9239800929,organic,mobile,1,0
67881785.8952763191,organic,mobile,1,0
67889146.4319493543,organic,desktop,1,0
67942190.9064211694,cpc,desktop,1,0
68051212.7550837533,cpc,desktop,1,0
6815285.1799649015,organic,mobile,1,0
68208920.0454248599,organic,mobile,1,0
68296813.4822520436,organic,mobile,1,0
6837525.2799462635,organic,desktop,0,0
6841790.0713558650,organic,desktop,1,0
6880142.5409549343,organic,desktop,1,0
6886802.5123640479,organic,desktop,1,0
69051378.8843991690,organic,mobile,1,0
6909800.0441354102,organic,mobile,0,0
6918650.6445684995,organic,desktop,1,0
6938665.5543954011,organic,mobile,0,0
69443797.9239269959,organic,mobile,1,0
69443907.8716367647,organic,desktop,1,0
69458824.5462655089,organic,desktop,0,1
6959623.9618744109,organic,mobile,0,0
69623865.1376989034,organic,desktop,1,0
69666994.2957851748,organic,desktop,1,0
6975930.3059073257,organic,desktop,1,0
6986921.2277576500,organic,desktop,1,0
6997432.6691001100,organic,desktop,0,0
70094249.4144436548,organic,desktop,1,0
70121023.7207913742,organic,desktop,1,0
70125314.2196192679,organic,desktop,1,0
7014240.1991841100,organic,desktop,0,0
7019346.4168511679,organic,mobile,1,0
7020425.8998882639,cpc,desktop,1,0
7021727.6221052324,organic,desktop,1,0
70291936.0052131807,organic,mobile,1,0
7041469.0077640784,organic,mobile,0,1
70539403.8629006016,organic,desktop,1,0
7059034.9418386232,organic,mobile,1,0
70731358.3573451312,organic,mobile,1,0
7090649.0356168662,organic,desktop,1,0
70961334.3376988673,organic,desktop,1,0
71003595.9692913423,organic,mobile,1,0
7100988.3630958245,organic,mobile,1,0
71085169.8315245590,organic,desktop,1,0
71164004.3831383326,organic,mobile,0,0
71177787.8999272858,organic,desktop,1,0
71228619.9868463053,organic,mobile,1,0
71301861.4515358807,organic,desktop,1,0
7134580.1138304679,organic,mobile,1,0
7147106.7426554878,organic,mobile,0,0
7151563.7508609518,cpc,desktop,1,0
71584506.7950553954,organic,desktop,1,0
71673507.5221146012,organic,mobile,0,0
71922014.2506804069,organic,tablet,1,0
72055602.1585299014,organic,desktop,1,0
7208542.6196482804,organic,desktop,1,0
72130045.3864207620,organic,mobile,1,0
7221216.1303757766,organic,mobile,1,0
72224690.5684793984,organic,mobile,1,0
7225358.3535287258,organic,desktop,1,0
72331410.8875525334,organic,desktop,1,0
7239774.4213285377,organic,desktop,1,0
72535633.7134057642,organic,desktop,1,0
7270346.1973813113,organic,desktop,1,0
72767111.0371958774,organic,desktop,1,0
72786842.9305519567,organic,mobile,1,0
72810764.8123122245,organic,mobile,1,0
7288467.8460384114,organic,mobile,1,0
72955484.6345910063,organic,mobile,1,0
7298751.6276565035,organic,mobile,0,0
73020449.6237148857,organic,desktop,1,0
7302535.7789729457,organic,desktop,0,0
73039691.3592091634,organic,desktop,0,1
73104660.7919747676,organic,desktop,1,0
73133531.2869118302,organic,mobile,1,0
73185911.5295725782,organic,desktop,1,0
73293433.5889004555,organic,desktop,1,0
73418062.1144596154,organic,desktop,1,0
73421876.1633869192,organic,desktop,1,0
7360382.1719661520,organic,desktop,1,0
7368480.4154107059,organic,desktop,1,0
7373452.4734497628,cpc,desktop,1,0
73739017.8732867733,cpc,desktop,0,1
73853222.1220005918,organic,mobile,1,0
7392514.4559486878,organic,desktop,1,0
73962406.6628388111,organic,mobile,1,0
73978158.9725692983,organic,desktop,1,0
73992912.6022048682,organic,mobile,1,0
74080470.2884142513,cpc,desktop,1,0
7411260357.6154387393,cpc,mobile,1,0
74283408.6853357248,organic,desktop,1,0
7434036.4944620332,organic,desktop,1,0
74359849.8015170737,organic,desktop,1,0
74368304.3438880028,organic,desktop,1,0
7441079.3783204541,organic,desktop,1,0
7442662.0998150288,organic,desktop,1,0
74478923.6801446589,organic,desktop,0,0
7449162.1911905077,organic,desktop,0,0
7452731.5962075250,organic,mobile,1,0
7455707.2199846963,organic,desktop,1,0
7461658.0813776517,organic,desktop,1,0
7469094.5676014037,organic,mobile,1,0
74765786.1561064825,organic,desktop,1,0
7485565.2072504699,organic,mobile,1,0
74860709.7818966766,organic,desktop,0,0
7489122.7037119683,organic,mobile,1,0
7496262.8684566750,organic,desktop,1,0
7510477.3051492684,organic,desktop,1,0
75184723.4620778637,organic,desktop,0,0
7518802.0898256478,organic,mobile,1,0
75205271.7980798074,organic,desktop,1,0
7523133.2056621132,organic,mobile,0,0
7539021.5959253819,organic,desktop,1,0
75639569.5512614166,organic,mobile,1,0
7564855.2694396415,organic,mobile,1,0
7576028.7754012817,organic,desktop,1,0
75805641.2608938202,organic,desktop,0,0
7583322281.7357993121,organic,mobile,1,0
75862204.8143461155,organic,desktop,1,0
75876701.5374404960,organic,desktop,0,0
75948880.1778074984,organic,desktop,1,0
7596208.6521123842,organic,desktop,1,0
7596830.0450537238,organic,tablet,1,0
7606008.0065479987,organic,mobile,0,0
76130574.9009365655,organic,desktop,1,0
76219348.8581271685,organic,desktop,1,1
7624949.1161201559,organic,mobile,0,0
7631769.9118081306,organic,mobile,1,0
76376574.4407695389,organic,mobile,0,0
7646989963.2062720339,organic,mobile,1,0
76494608.8625496593,organic,desktop,1,0
7650302.4256376099,organic,desktop,1,0
76668472.4829698302,organic,mobile,1,0
7677678.3572691411,organic,mobile,1,0
76846793.9827574715,cpc,desktop,1,0
76919717.0320703311,organic,tablet,1,0
7705026.6493142678,organic,desktop,0,0
77276911.9398560322,organic,desktop,1,0
77344630.7460984588,organic,mobile,0,0
77429988.5549319884,organic,mobile,1,0
77440934.7691342943,organic,desktop,0,0
77577567.5146943816,organic,desktop,1,0
77589126.4869204762,cpc,mobile,1,0
77589667.3956416235,organic,desktop,1,0
77642217.7661507448,organic,desktop,1,0
7778130.9176591353,organic,desktop,1,0
7783765.9014294002,organic,desktop,1,0
7787860605.5275136412,organic,mobile,1,0
77919744.6395790570,organic,desktop,1,0
77946269.1009727715,organic,desktop,1,0
77967971.3204909154,organic,mobile,1,0
78065456.5345097541,organic,desktop,1,0
78091258.2943410589,organic,mobile,1,0
78271060.6052616502,organic,desktop,1,0
78271750.1180904610,organic,desktop,0,0
78295609.5967191167,cpc,desktop,1,0
7837731.3235886185,organic,desktop,1,0
7850166.3128237667,organic,mobile,1,0
7853571.2861997689,organic,desktop,1,0
78682131.0691968165,organic,mobile,1,0
7876335.2395258300,organic,desktop,1,0
78801145.5667112915,organic,mobile,1,0
7885696.6692446291,organic,desktop,1,0
78910981.3980459866,organic,desktop,1,0
7911637.5584556383,organic,mobile,1,0
7912390.5018870456,organic,mobile,1,0
79313350.9590125264,organic,desktop,1,0
79356592.1986777695,organic,mobile,1,0
7935901.8410963858,cpc,desktop,1,0
7940919.8910664875,organic,desktop,1,0
79511697.2394019641,organic,mobile,1,0
7964754.4930397940,cpc,tablet,1,0
79650586.9982370856,organic,mobile,1,0
7986148.9699115170,organic,mobile,0,0
7986794.1496265406,cpc,desktop,1,0
79896263.3490437749,organic,mobile,1,0
79963425.3040504297,organic,mobile,1,0
80290385.0526691509,organic,desktop,1,0
8036947.4865928755,cpc,desktop,1,0
80459722.5675409373,organic,desktop,1,0
8047946.6437876416,cpc,desktop,1,0
80650361.4736229198,organic,desktop,0,0
80752357.1309753390,organic,mobile,1,0
8084774.0214649712,organic,desktop,1,0
80861073.9168794505,cpc,desktop,1,0
8086227982.7274534282,organic,mobile,1,0
80967178.8067536713,cpc,desktop,1,0
81064252.1199335638,organic,mobile,1,0
81069587.9252283050,cpc,mobile,1,0
81089172.0559212535,organic,desktop,1,0
8109282.4730538898,organic,desktop,1,0
8115639.9484454549,organic,desktop,1,0
81160219.3250706143,organic,mobile,0,0
81220354.3638953093,organic,desktop,1,0
81223073.6240272433,organic,tablet,1,0
81280028.6653045347,cpc,desktop,1,0
8128085.2970716905,organic,desktop,1,0
8128809.6371465826,cpc,mobile,1,0
81334914.5954201341,organic,desktop,1,0
81622792.5486766470,organic,mobile,1,0
8162894.2916605158,organic,mobile,0,0
8176253126.5472260603,organic,desktop,0,0
8215056.8656039417,organic,mobile,1,0
8234709.7979852870,cpc,tablet,1,0
8239125.8871237043,organic,mobile,1,0
8241734.2316567218,organic,desktop,1,0
8242606.9425412204,organic,desktop,1,0
82431792.9304649390,organic,mobile,0,0
82439504.1816194147,cpc,desktop,1,0
82625386.4678159107,cpc,mobile,1,0
8264213.9382558150,organic,tablet,1,0
82824779.7478313310,organic,mobile,1,0
8288257.0882063833,organic,desktop,1,0
82986594.5837303888,organic,desktop,1,0
83065318.5800158522,organic,mobile,1,0
8312682.5026699397,organic,mobile,1,0
8318901.1862922120,organic,desktop,0,1
83219757.9074460093,organic,desktop,1,0
83299809.9992740798,organic,mobile,1,0
83336746.8462337191,organic,desktop,0,0
8337590.2842896890,organic,desktop,1,0
83483892.5494360532,organic,desktop,1,0
83497783.3309821598,organic,mobile,1,0
8355262.8440383525,organic,desktop,1,0
8355694.8542866002,organic,desktop,1,0
83598464.4899967855,organic,desktop,0,1
8361371.4907943287,organic,desktop,1,0
8366172.4267238174,organic,mobile,0,0
8380894.3309331701,organic,desktop,1,0
83836728.8016983774,organic,mobile,1,0
8395500.0099394789,organic,mobile,1,0
8400106.2514345314,organic,desktop,1,0
8402141.3682062819,organic,mobile,1,0
8407243.5381532449,organic,mobile,1,0
8410580331.2510658981,organic,desktop,1,0
8411728.1919770494,organic,desktop,1,0
8413958.3411559197,cpc,mobile,1,0
8414912.4673358292,organic,desktop,1,0
84172914.5775541079,organic,desktop,0,1
84195887.1852421391,organic,desktop,1,0
8422214.9227838302,cpc,desktop,0,0
8424347.8491699574,organic,mobile,1,0
84276268.1911810711,organic,desktop,1,0
8433764.2495216653,organic,mobile,1,0
84365740.7632570713,organic,desktop,0,0
84372569.8904146994,organic,desktop,1,0
84385511.3999029850,organic,mobile,0,1
8441374.1225502286,cpc,mobile,1,0
84462596.9773162286,organic,desktop,1,0
84472634.8919388492,organic,desktop,1,0
84506403.8058944675,organic,tablet,0,0
8453728.6850832331,organic,mobile,1,0
8462835.8448402575,organic,desktop,1,0
84641389.6826300406,organic,desktop,1,0
8468680.0880024097,organic,mobile,1,0
84786199.1343962825,organic,mobile,1,0
84794056.2973059515,organic,desktop,1,0
8486701.2220307197,organic,mobile,1,0
8497557.3119517334,organic,desktop,1,0
8514669346.2750106882,organic,desktop,1,0
8517290.8563982831,organic,mobile,1,0
8541358.4741281698,organic,desktop,1,0
8547751.4501357451,organic,desktop,1,0
85541105.7206178501,cpc,desktop,0,0
85550375.1099987162,organic,desktop,1,0
85562992.1847875544,organic,desktop,1,0
85697409.6736769492,organic,mobile,0,0
8580809.8815703350,organic,desktop,0,0
85822106.0286308864,organic,desktop,1,0
85902021.2462505301,organic,mobile,1,0
85904036.0454076656,organic,desktop,1,0
8592100.1067455905,organic,mobile,1,0
86020900.6540566894,cpc,desktop,1,0
8606988.6356113934,organic,mobile,1,0
8615988.4733579953,organic,desktop,1,0
86254586.6370944249,organic,desktop,1,0
86387094.7809227022,organic,mobile,1,0
86412292.4270569487,organic,desktop,1,0
8646113696.6017408649,organic,desktop,1,0
86614125.6273986471,cpc,desktop,1,0
8661743.8667627906,organic,tablet,1,0
8670948.5131537796,organic,mobile,1,0
8683142.0784975116,organic,desktop,1,0
8695069.3183870803,organic,desktop,0,0
8697158.5977435109,organic,desktop,1,0
87045414.5500043524,organic,mobile,1,0
87064625.5095303385,organic,desktop,1,0
8722969.5943885838,organic,desktop,1,0
87320194.9828554097,organic,desktop,1,0
8732925.3841350031,organic,mobile,1,0
87410950.8957203950,organic,tablet,1,0
87447041.8468832360,organic,mobile,0,0
87467061.2141803120,organic,desktop,0,0
8752848.7261621518,organic,desktop,0,0
8755362495.6150622844,organic,desktop,1,0
87587620.4603858020,organic,mobile,1,0
876237599.2391322833,organic,desktop,1,0
87677738.7734101689,organic,mobile,1,0
8775511.2835001534,organic,desktop,1,0
87774087.1035432711,organic,desktop,1,0
87774670.8624596435,organic,desktop,0,0
8793636.4155926743,organic,desktop,0,0
87979025.6934856262,organic,desktop,1,0
87988544.7038220741,organic,desktop,0,0
8814486.7128590546,organic,desktop,1,0
8832482.2954269533,organic,desktop,1,0
8878319.4085044638,organic,desktop,0,0
88821341.5313963551,organic,mobile,1,0
88898171.1110922469,organic,desktop,0,1
8893678.6393016129,organic,desktop,1,0
8907612.7382020283,organic,desktop,0,0
89080680.3939395179,organic,desktop,1,0
89142389.2841860903,cpc,mobile,1,0
89161546.9500591103,organic,mobile,1,0
8920440.4418559884,organic,desktop,1,0
89225838.6644933769,organic,desktop,1,0
89242707.6815921006,organic,mobile,0,0
89344413.2834305465,organic,desktop,0,0
89375065.2663353262,organic,desktop,1,0
89439614.4776585611,organic,desktop,0,0
89477249.3052924976,organic,desktop,1,0
8948944.1847194934,organic,mobile,1,0
89589016.2457034605,organic,desktop,1,0
89636974.5045969956,cpc,mobile,1,0
8964330.8405593853,organic,desktop,1,0
8975233.6223804925,cpc,desktop,1,0
89771012.3575897580,organic,desktop,1,0
8977409.9214924388,organic,mobile,1,0
89790390.0872960978,organic,mobile,1,0
8980733.8952154570,organic,mobile,1,0
89875244.6952504862,organic,desktop,1,0
8994082.2064295753,organic,desktop,1,0
90082427.4201014218,organic,desktop,0,0
90160574.8570938045,organic,desktop,0,0
9038216586.7218442218,organic,desktop,1,0
9044033.5707184986,organic,mobile,1,0
9049265.1256425736,organic,desktop,0,0
9069798.9501124287,organic,desktop,1,0
9073081364.9723933797,organic,desktop,1,0
9085059.8359262306,organic,desktop,1,0
9086879.7403559203,cpc,mobile,1,0
90868795.8079817245,organic,desktop,1,0
90874258.3444935058,cpc,desktop,1,0
90981821.3171166319,organic,desktop,1,0
9101911.4627150933,organic,desktop,1,0
91031474.9769936960,organic,mobile,1,0
91102555.4272797973,organic,mobile,0,0
91130047.0726641728,cpc,mobile,1,0
9118721.9153439886,organic,desktop,0,0
9120347.2302159441,organic,mobile,1,0
9126042.4934875781,organic,mobile,1,0
9126392.9218531295,organic,mobile,1,0
9131295.3662011190,organic,desktop,1,0
9151205.8525558514,organic,desktop,1,0
9152714.4418593612,organic,mobile,1,0
9160455.5007260980,organic,mobile,1,0
91625169.5020879036,organic,desktop,1,0
91741096.2979141562,organic,desktop,1,0
91802093.7078464488,organic,desktop,1,0
91821009.6435816530,organic,desktop,1,0
91915008.9562204782,cpc,mobile,1,0
91937538.4944439699,organic,mobile,1,0
9197880.1501077071,organic,desktop,1,0
92084457.8011661996,organic,mobile,1,0
94089308.5841273989,organic,desktop,1,0
94749104.3358448920,organic,desktop,1,0
95978751.5571656513,cpc,mobile,1,0
9597968.8925741183,organic,mobile,1,0
96408615.3227397110,organic,desktop,1,0
97107300.2870101879,organic,mobile,1,0
97322726.0656566574,organic,desktop,1,0
9846991.9440810563,organic,desktop,0,0
98580458.4698417536,organic,desktop,1,0
9908322.7233028867,organic,desktop,1,0
99898720.0517511215,organic,mobile,1,0
10193441.2473820945,organic,desktop,1,0
1022495.7807455668,organic,desktop,1,0
1029388.2450501039,organic,mobile,0,0
10408904.2000770432,organic,desktop,1,0
10417373.4839083957,organic,desktop,1,0
1045272.5696682449,organic,desktop,1,0
10480450.3268645093,organic,desktop,1,0
10489627.7499972330,organic,desktop,1,0
10692010.1710949097,organic,desktop,0,0
1074303.6306268532,organic,desktop,1,0
10775882.4821477368,organic,desktop,1,0
10808210.2390595585,organic,mobile,1,0
1084736.1811484437,organic,desktop,1,0
1094453.8591920840,organic,mobile,1,0
1101826.6051355426,cpc,mobile,1,0
11127236.0501513810,organic,desktop,1,0
1113800.2069151340,organic,mobile,1,0
11288387.5434658511,organic,desktop,1,0
1144425.5675543246,cpc,desktop,1,0
11722619.1228357142,organic,mobile,1,0
1175861.1008705820,organic,desktop,1,0
1180513.0256049283,organic,mobile,1,0
11910581.3601043505,organic,desktop,1,0
11955929.7103759127,organic,desktop,1,0
12019982.6627349167,organic,desktop,1,0
12027744.0355062560,organic,desktop,0,0
12037497.0963315946,organic,desktop,1,0
12052427.4171409846,organic,desktop,1,0
12148082.0605791606,organic,mobile,1,0
1217696.0351846099,cpc,desktop,1,0
1219228.2543563980,organic,desktop,1,0
12225574.6298160056,organic,mobile,1,0
1222675.4107445780,organic,desktop,1,0
1238093.0106598153,cpc,desktop,1,0
12540899.5661361993,organic,mobile,1,0
1260227211.7825056041,organic,mobile,0,0
1262346.4360387903,organic,desktop,1,0
12664465.5258974924,organic,mobile,0,0
12738101.1217663187,organic,mobile,1,0
1274363.3311067132,organic,mobile,1,0
1276183.3605404580,organic,desktop,1,0
1279535.9349202048,cpc,desktop,1,0
1280474.8658501053,organic,desktop,1,0
12912522.4628589415,organic,desktop,0,0
1296696.7251929026,organic,desktop,1,1
12971613.0711770056,organic,mobile,1,0
1299094144.7379623727,cpc,desktop,1,0
1303687.5619528219,organic,desktop,0,0
1306956.6845852267,organic,mobile,1,0
13132547.9716850893,organic,mobile,1,0
13174181.2405709088,organic,mobile,1,0
13186073.3421897192,organic,mobile,1,0
13570878.0852262282,organic,desktop,1,0
1360685.1221516411,organic,mobile,1,0
1385807.3924448518,organic,mobile,1,0
13885939.9522317107,organic,mobile,1,0
13903525.6214638563,organic,mobile,1,0
13969416.2929920811,organic,mobile,1,0
1402273.0893641359,organic,desktop,1,0
1403236.7518250436,organic,desktop,1,0
14147007.4517643598,organic,mobile,1,0
14201508.3607120213,cpc,mobile,1,0
1429874.1310185745,organic,desktop,1,0
1434443.7537291034,cpc,desktop,1,0
14354099.1706554168,organic,mobile,1,0
14505670.2157817123,organic,mobile,0,0
14548257.0762956739,organic,desktop,1,0
14833737.6213803664,organic,desktop,1,0
1485859.3730136607,organic,desktop,0,0
1491197.2843120216,organic,desktop,1,0
1513222.1542392261,organic,desktop,0,1
15193130.3984207423,cpc,desktop,1,0
15233572.7860063610,organic,desktop,1,0
1523564.9753621283,organic,desktop,1,0
1529263.1215051275,organic,desktop,1,0
1538523.4162764321,organic,mobile,1,0
15767408.6649008487,organic,desktop,1,0
1577255.5104664438,organic,desktop,1,0
15810788.9384886106,organic,desktop,1,0
1582663.6690159651,organic,mobile,1,0
1589670.9509543192,organic,desktop,1,0
1606235.3819045638,organic,desktop,1,0
1609407.1550688023,organic,desktop,1,0
1628913.7295398695,organic,desktop,1,0
1629426.3849031894,organic,desktop,1,0
1633517.2158023767,organic,mobile,1,0
16428177.2133221818,cpc,desktop,1,0
16461001.4217498293,organic,desktop,1,0
16617695.8488058760,organic,desktop,1,0
1663725.5584720229,organic,desktop,1,0
16662092.8101204274,organic,mobile,1,0
1675412.9612480621,organic,mobile,1,0
1685367.9937707667,organic,mobile,0,0
16899875.7043096845,cpc,desktop,1,0
1695379.4177800964,organic,desktop,0,0
16981585.8211742829,organic,desktop,1,0
16991671.7726537330,cpc,mobile,1,0
1702360762.1772457191,organic,mobile,1,0
1703519.5186576396,organic,desktop,1,0
1707567.4278085302,cpc,desktop,1,0
1708613.6053647204,cpc,mobile,1,0
17280921.9737272669,organic,mobile,1,0
1733496.4964441313,organic,desktop,1,0
17384523.7366018447,organic,mobile,1,0
17489288.1824458593,organic,desktop,1,0
17503142.8521530164,organic,desktop,1,0
17513492.1395047179,organic,desktop,0,0
17564215.3997146147,organic,desktop,1,0
17697138.7728493187,organic,mobile,1,0
17810208.9769156361,organic,mobile,1,0
17817899.6180859702,organic,desktop,1,0
17890393.5887486615,cpc,desktop,1,0
1789066.7968413930,organic,desktop,1,0
17957875.0805830486,organic,mobile,1,0
17958802.0365081013,organic,mobile,1,0
1810780.1241103190,cpc,mobile,1,0
18241411.2633809898,organic,desktop,1,0
18263503.0684213160,organic,desktop,1,0
1829888.4980125160,organic,desktop,1,0
1839780.8786226016,organic,desktop,0,0
18530818.8038170117,organic,desktop,1,0
18555457.6173393904,organic,desktop,1,0
18605353.8806518735,organic,mobile,0,0
1868646475.9707194638,organic,desktop,1,0
18812542.7283780709,organic,mobile,1,0
18899054.5939635269,organic,mobile,1,0
19134147.9339295546,organic,desktop,1,0
19155406.4721389192,cpc,desktop,1,0
19190147.2328670140,organic,mobile,1,0
1922660.4555235273,cpc,mobile,1,0
19243556.0765176626,organic,mobile,1,0
19253466.0322481781,organic,desktop,0,0
19412795.7656596896,organic,desktop,1,0
1943526.9797778652,organic,mobile,1,0
1947856.5253872735,organic,desktop,1,0
1949356859.8681245534,organic,desktop,1,0
1961021.4251862365,organic,mobile,0,1
1972045.3874510381,organic,desktop,1,0
19820617.4327983057,cpc,mobile,1,0
1983569.9686044361,organic,mobile,1,0
19867295.6729350213,organic,tablet,1,0
19902634.7271479035,organic,mobile,1,0
19915549.8226276960,organic,desktop,1,0
19944453.5377186543,organic,mobile,1,0
20053768.8415530005,organic,desktop,1,0
20057839.3899300124,organic,desktop,0,0
2016427.9855538696,organic,desktop,0,0
20196052.0452070465,organic,desktop,1,0
20363665.9843627199,organic,desktop,1,0
20384532.9189138413,organic,mobile,1,0
20391183.2972297471,organic,desktop,1,0
2039699.8538337839,organic,mobile,1,0
20433118.1012094258,organic,desktop,1,0
20477232.3192246722,organic,desktop,1,0
20629355.1710357575,organic,mobile,1,0
2068886.7650608399,organic,desktop,1,0
20697380.1874384492,organic,desktop,1,0
20824838.4369055338,organic,desktop,1,0
20855348.2360607656,organic,mobile,1,0
