order_id,customer_id,product_id,quantity,amount,channel,order_date
O02569,C0181,P006,1,9900.0,app,2025-06-04
O02570,C0184,P022,2,19800.0,app,2025/03/26
O02571,C0226,P014,3,149700.0,app,20250422
O02572,C0265,P003,1,199900.0,app,2025-03-30
O02573,C0278,P012,1,29900.0,app,2025/05/08
O02574,C0397,P036,3,89700.0,app,20250118
O02575,C0089,P012,3,89700.0,web,2025-02-02
O02576,C0176,P045,1,199900.0,APP,2025/06/10
O02577,C0018,P002,1,89900.0,app,20250406
O02578,C0371,P002,2,179800.0,app,2025-05-02
O02579,C0460,P015,3,389700.0,app,2025/01/25
O02580,C0424,P023,2,19800.0,web,20250522
O02581,C0401,P029,1,29900.0,web,2025-06-15
O02582,C0399,P017,1,89900.0,app,2025/06/15
O02583,C0106,P032,1,129900.0,app,20250104
O02584,C0271,P007,2,59800.0,app,2025-04-18
O02585,C0463,P030,1,9900.0,app,2025/03/23
O02586,C0319,P028,1,89900.0,web,20250110
O02587,C0167,P014,1,49900.0,web,2025-02-04
O02588,C0013,P044,3,29700.0,app,2025/04/09
O02589,C0337,P030,1,9900.0,web,20250414
O02590,C0032,P017,1,89900.0,app,2025-01-23
O02591,C0393,P032,3,389700.0,web,2025/03/06
O02592,C0040,P046,3,599700.0,app,20250323
O02593,C0148,P006,2,19800.0,web,2025-06-02
O02594,C0218,P051,2,259800.0,web,2025/01/17
O02595,C0219,P024,3,149700.0,app,20250528
O02596,C0469,P006,1,9900.0,app,2025-05-08
O02597,C0082,P027,1,29900.0,web,2025/06/02
O02598,C0333,P018,2,179800.0,app ,20250619
O02599,C0208,P024,1,49900.0,web,2025-06-22
O02600,C0201,P037,2,99800.0,web,2025/01/31
O02601,C0447,P056,2,39800.0,web,20250306
O02602,C0332,P024,3,149700.0,web,2025-06-29
O02603,C0428,P038,1,49900.0,app,2025/03/21
O02604,C0038,P034,1,9900.0,web,20250402
O02605,C0211,P040,1,9900.0,app,2025-05-29
O02606,C0444,P047,2,399800.0,web,2025/01/30
O02607,C0327,P015,1,129900.0,app,20250503
O02608,C0249,P011,3,149700.0,web,2025-05-11
O02609,C0227,P022,2,19800.0,web,2025/03/11
O02610,C0048,P054,1,29900.0,web,20250620
O02611,C0018,P024,1,49900.0,app,2025-01-29
O02612,C0400,P001,1,49900.0,app,2025/01/03
O02613,C0439,P018,1,89900.0,app,20250610
O02614,C0295,P044,1,9900.0,app,2025-03-16
O02615,C0196,P012,1,29900.0,app,2025/02/14
O02616,C0187,P057,2,179800.0,app,20250310
O02617,C0345,P043,2,259800.0,web,2025-06-09
O02618,C0224,P028,1,89900.0,web,2025/04/21
O02619,C0318,P040,1,9900.0,app,20250325
O02620,C0488,P060,1,89900.0,app,2025-02-21
O02621,C0397,P007,3,89700.0,web,2025/04/26
O02622,C0365,P023,2,19800.0,app,20250413
O02623,C0337,P021,1,129900.0,app,2025-06-17
O02624,C0497,P034,2,19800.0,app,2025/05/21
O02625,C0229,P011,1,49900.0,web,20250321
O02626,C0390,P022,2,19800.0,app,2025-01-29
O02627,C0467,P042,2,259800.0,web,2025/06/03
O02628,C0077,P035,1,49900.0,web,20250412
O02629,C0188,P052,2,99800.0,app,2025-02-28
O02630,C0346,P029,3,89700.0,web,2025/06/26
O02631,C0270,P042,1,129900.0,web,20250608
O02632,C0095,P028,3,269700.0,web,2025-01-12
O02633,C0310,P059,2,179800.0,web,2025/06/13
O02634,C0132,P018,2,179800.0,web,20250110
O02635,C0039,P014,3,149700.0,web,2025-05-14
O02636,C0072,P018,1,89900.0,app,2025/05/15
O02637,C0281,P028,2,179800.0,app,20250131
O02638,C0333,P024,2,99800.0,APP,2025-04-01
O02639,C0160,P008,3,149700.0,web,2025/01/03
O02640,C0187,P042,2,259800.0,web,20250414
O02641,C0486,P054,2,59800.0,app,2025-06-24
O02642,C0191,P045,3,599700.0,web,2025/05/06
O02643,C0422,P053,1,29900.0,app,20250101
O02644,C0120,P008,1,49900.0,app,2025-06-22
O02645,C0220,P004,2,259800.0,web,2025/06/27
O02646,C0053,P027,2,59800.0,app,20250515
O02647,C0222,P036,2,59800.0,web,2025-01-15
O02648,C0451,P005,2,399800.0,APP,2025/03/30
O02649,C0412,P033,3,389700.0,app,20250607
O02650,C0131,P049,1,129900.0,app,2025-05-02
O02651,C0237,P034,1,9900.0,web,2025/04/26
O02652,C0246,P030,2,19800.0,web,20250205
O02653,C0226,P008,3,149700.0,web,2025-03-08
O02654,C0208,P039,1,19900.0,web,2025/05/13
O02655,C0406,P047,1,199900.0,app,20250125
O02656,C0096,P026,1,129900.0,app ,2025-01-11
O02657,C0422,P057,3,269700.0,web,2025/03/07
O02658,C0200,P037,2,99800.0,app,20250605
O02659,C0247,P034,2,19800.0,app,2025-03-01
O02660,C0072,P007,1,29900.0,app,2025/05/18
O02661,C0318,P040,1,9900.0,web,20250219
O02662,C0185,P028,1,89900.0,web,2025-06-16
O02663,C0006,P039,1,19900.0,app,2025/06/14
O02664,C0206,P039,1,19900.0,app,20250304
O02665,C0032,P028,1,89900.0,app ,2025-04-02
O02666,C0099,P014,2,99800.0,app,2025/02/07
O02667,C0394,P053,2,59800.0,web,20250430
O02668,C0387,P050,1,9900.0,app,2025-02-02
O02669,C0256,P038,3,149700.0,web,2025/03/16
O02670,C0187,P004,1,129900.0,app,20250214
O02671,C0076,P042,1,129900.0,app,2025-06-21
O02672,C0177,P018,2,179800.0,app,2025/05/09
O02673,C0315,P044,3,29700.0,app ,20250222
O02674,C0287,P048,2,179800.0,app,2025-06-24
O02675,C0349,P025,1,9900.0,web,2025/06/10
O02676,C0255,P007,2,59800.0,web,20250308
O02677,C0325,P038,2,99800.0,app,2025-05-23
O02678,C0190,P028,1,89900.0,web,2025/04/15
O02679,C0308,P005,2,399800.0,web,20250114
O02680,C0345,P003,3,599700.0,web,2025-05-31
O02681,C0127,P044,2,19800.0,app,2025/05/04
O02682,C0425,P031,2,59800.0,web,20250430
O02683,C0287,P047,3,599700.0,app ,2025-05-16
O02684,C0254,P042,2,259800.0,APP,2025/02/05
O02685,C0213,P058,3,599700.0,APP,20250508
O02686,C0250,P020,1,9900.0,web,2025-06-29
O02687,C0084,P019,1,49900.0,app ,2025/05/14
O02688,C0487,P048,1,89900.0,APP,20250407
O02689,C0383,P060,2,179800.0,app ,2025-06-05
O02690,C0406,P011,2,99800.0,app,2025/06/27
O02691,C0388,P040,3,29700.0,app,20250615
O02692,C0013,P003,2,399800.0,web,2025-06-07
O02693,C0045,P023,2,19800.0,app,2025/03/22
O02694,C0127,P007,1,,web,20250314
O02695,C0426,P023,2,19800.0,web,2025-03-12
O02696,C0114,P007,1,29900.0,APP,2025/02/15
O02697,C0433,P046,2,399800.0,web,20250605
O02698,C0276,P034,2,19800.0,web,2025-05-25
O02699,C0500,P042,3,389700.0,APP,2025/06/25
O02700,C0205,P019,1,49900.0,APP,20250621
O02701,C0337,P058,1,199900.0,web,2025-03-01
O02702,C0438,P009,2,399800.0,app,2025/03/01
O02703,C0420,P048,3,269700.0,web,20250105
O02704,C0481,P051,1,129900.0,web,2025-05-15
O02705,C0385,P018,2,179800.0,web,2025/05/25
O02706,C0399,P041,2,,web,20250228
O02707,C0461,P048,3,269700.0,web,2025-01-09
O02708,C0273,P045,3,,web,2025/05/30
O02709,C0408,P042,1,129900.0,app ,20250214
O02710,C0058,P025,2,19800.0,app,2025-03-21
O02711,C0328,P052,2,99800.0,app,2025/01/13
O02712,C0498,P014,1,49900.0,app,20250324
O02713,C0219,P044,2,19800.0,web,2025-01-12
O02714,C0109,P025,1,9900.0,app ,2025/06/13
O02715,C0279,P019,2,99800.0,app,20250110
O02716,C0174,P039,1,19900.0,web,2025-01-16
O02717,C0328,P055,1,129900.0,web,2025/04/02
O02718,C0264,P015,2,259800.0,app,20250119
O02719,C0315,P016,3,389700.0,app,2025-04-14
O02720,C0474,P027,1,29900.0,app,2025/05/14
O02721,C0111,P040,1,9900.0,web,20250512
O02722,C0187,P010,2,19800.0,web,2025-06-07
O02723,C0269,P004,3,389700.0,app,2025/04/13
O02724,C0423,P051,1,129900.0,app,20250405
O02725,C0229,P019,1,49900.0,web,2025-06-23
O02726,C0497,P028,2,179800.0,web,2025/01/27
O02727,C0156,P021,2,259800.0,app,20250622
O02728,C0473,P059,3,269700.0,app,2025-02-06
O02729,C0189,P047,1,199900.0,web,2025/05/17
O02730,C0272,P014,1,49900.0,app,20250302
O02731,C0375,P033,1,129900.0,app,2025-02-04
O02732,C0002,P048,1,89900.0,APP,2025/04/16
O02733,C0246,P010,2,19800.0,web,20250216
O02734,C0210,P019,2,99800.0,web,2025-05-29
O02735,C0401,P030,1,9900.0,app ,2025/05/25
O02736,C0286,P022,1,9900.0,web,20250224
O02737,C0359,P003,1,199900.0,app,2025-03-29
O02738,C0013,P037,2,99800.0,app,2025/04/05
O02739,C0096,P041,1,89900.0,web,20250106
O02740,C0498,P018,2,179800.0,app,2025-05-01
O02741,C0221,P011,1,49900.0,app,2025/06/12
O02742,C0238,P048,1,89900.0,app,20250219
O02743,C0094,P002,3,269700.0,web,2025-06-14
O02744,C0338,P012,1,29900.0,APP,2025/01/13
O02745,C0269,P054,2,,web,20250125
O02746,C0171,P006,1,9900.0,app,2025-05-03
O02747,C0469,P043,1,129900.0,app,2025/05/09
O02748,C0094,P059,1,89900.0,web,20250218
O02749,C0149,P040,3,29700.0,app,2025-05-02
O02750,C0112,P044,1,9900.0,APP,2025/02/04
O02751,C0055,P029,3,89700.0,web,20250324
O02752,C0337,P059,1,89900.0,web,2025-02-22
O02753,C0424,P030,1,9900.0,app ,2025/06/29
O02754,C0467,P002,3,269700.0,web,20250317
O02755,C0116,P009,3,599700.0,web,2025-04-14
O02756,C0143,P047,1,199900.0,app ,2025/02/16
O02757,C0201,P002,1,89900.0,app,20250212
O02758,C0180,P029,1,29900.0,APP,2025-05-28
O02759,C0202,P033,2,259800.0,web,2025/06/10
O02760,C0364,P010,1,9900.0,web,20250403
O02761,C0479,P034,2,19800.0,web,2025-05-24
O02762,C0053,P044,2,19800.0,app,2025/03/19
O02763,C0471,P055,2,259800.0,app,20250107
O02764,C0384,P008,2,99800.0,web,2025-03-11
O02765,C0180,P037,2,99800.0,web,2025/05/29
O02766,C0414,P054,3,89700.0,app,20250205
O02767,C0417,P060,1,89900.0,app,2025-04-14
O02768,C0313,P033,3,389700.0,web,2025/02/23
O02769,C0308,P047,3,599700.0,app ,20250527
O02770,C0137,P006,1,9900.0,web,2025-01-25
O02771,C0182,P044,2,19800.0,app,2025/03/08
O02772,C0367,P040,2,19800.0,app,20250419
O02773,C0001,P045,1,199900.0,app,2025-02-17
O02774,C0044,P019,1,49900.0,web,2025/06/19
O02775,C0227,P032,1,129900.0,web,20250624
O02776,C0331,P027,1,29900.0,app,2025-04-01
O02777,C0098,P001,1,49900.0,web,2025/06/19
O02778,C0208,P043,1,129900.0,app,20250102
O02779,C0265,P052,1,49900.0,APP,2025-05-14
O02780,C0288,P033,2,259800.0,APP,2025/05/07
O02781,C0271,P040,1,9900.0,app,20250215
O02782,C0140,P032,1,129900.0,app,2025-04-16
O02783,C0481,P005,2,399800.0,APP,2025/02/09
O02784,C0237,P017,3,269700.0,web,20250227
O02785,C0462,P008,1,49900.0,web,2025-03-19
O02786,C0441,P057,1,89900.0,web,2025/02/02
O02787,C0392,P042,1,129900.0,web,20250303
O02788,C0072,P034,1,9900.0,app,2025-01-12
O02789,C0155,P009,1,199900.0,app,2025/05/06
O02790,C0190,P056,2,39800.0,app,20250218
O02791,C0268,P023,2,19800.0,app,2025-03-29
O02792,C0321,P035,1,49900.0,app,2025/03/19
O02793,C0107,P050,1,9900.0,app,20250105
O02794,C0232,P007,2,59800.0,web,2025-06-28
O02795,C0042,P015,1,129900.0,app,2025/03/10
O02796,C0190,P053,2,59800.0,web,20250421
O02797,C0371,P054,3,89700.0,app,2025-06-09
O02798,C0139,P020,1,9900.0,web,2025/06/26
O02799,C0103,P050,1,9900.0,app ,20250301
O02800,C0171,P025,1,9900.0,app ,2025-02-15
O02801,C0351,P003,1,199900.0,app,2025/06/18
O02802,C0273,P060,1,89900.0,app,20250113
O02803,C0481,P055,1,129900.0,app,2025-04-18
O02804,C0416,P046,3,599700.0,web,2025/04/22
O02805,C0221,P024,2,99800.0,web,20250410
O02806,C0213,P034,2,19800.0,app,2025-05-26
O02807,C0341,P046,2,399800.0,web,2025/04/23
O02808,C0424,P022,1,9900.0,app,20250407
O02809,C0407,P011,1,49900.0,app,2025-02-20
O02810,C0056,P048,1,89900.0,web,2025/04/28
O02811,C0390,P008,3,,web,20250205
O02812,C0342,P039,2,39800.0,web,2025-03-22
O02813,C0434,P043,1,129900.0,web,2025/04/13
O02814,C0102,P035,2,99800.0,app,20250203
O02815,C0421,P049,1,129900.0,app,2025-05-20
O02816,C0493,P046,2,399800.0,APP,2025/05/13
O02817,C0192,P038,2,99800.0,web,20250217
O02818,C0499,P008,1,49900.0,app,2025-04-14
O02819,C0310,P054,2,59800.0,web,2025/04/01
O02820,C0200,P037,1,49900.0,app,20250504
O02821,C0233,P027,1,29900.0,app,2025-02-09
O02822,C0433,P028,3,269700.0,app,2025/05/21
O02823,C0227,P040,1,9900.0,app,20250126
O02824,C0371,P034,1,9900.0,web,2025-05-22
O02825,C0139,P032,2,259800.0,web,2025/04/06
O02826,C0344,P015,2,259800.0,app,20250519
O02827,C0305,P044,1,9900.0,web,2025-06-15
O02828,C0149,P017,1,89900.0,web,2025/03/21
O02829,C0115,P033,1,129900.0,web,20250226
O02830,C0450,P047,1,199900.0,web,2025-05-30
O02831,C0063,P046,1,199900.0,app,2025/04/21
O02832,C0104,P052,1,49900.0,app,20250524
O02833,C0339,P054,2,59800.0,web,2025-03-17
O02834,C0359,P016,1,129900.0,web,2025/01/29
O02835,C0156,P029,2,59800.0,app,20250510
O02836,C0273,P009,1,199900.0,app,2025-01-02
O02837,C0006,P033,1,129900.0,APP,2025/01/03
O02838,C0147,P060,2,179800.0,app ,20250313
O02839,C0184,P049,2,259800.0,app ,2025-01-11
O02840,C0486,P029,3,89700.0,app,2025/06/09
O02841,C0028,P013,2,399800.0,app,20250104
O02842,C0450,P021,1,129900.0,web,2025-05-17
O02843,C0038,P058,1,199900.0,app,2025/03/29
O02844,C0119,P021,3,389700.0,web,20250423
O02845,C0293,P005,1,199900.0,app,2025-01-16
O02846,C0371,P010,3,,app,2025/03/27
O02847,C0244,P006,1,9900.0,app,20250110
O02848,C0068,P056,3,59700.0,web,2025-06-13
O02849,C0214,P051,1,129900.0,app,2025/01/24
O02850,C0218,P057,2,179800.0,web,20250305
O02851,C0177,P013,1,199900.0,web,2025-02-25
O02852,C0299,P001,1,49900.0,web,2025/03/30
O02853,C0164,P020,1,9900.0,web,20250122
O02854,C0058,P057,1,89900.0,app,2025-06-29
O02855,C0269,P047,1,199900.0,app,2025/02/19
O02856,C0308,P046,2,399800.0,app,20250216
O02857,C0058,P008,1,49900.0,web,2025-01-23
O02858,C0288,P010,1,9900.0,web,2025/03/24
O02859,C0465,P009,1,199900.0,APP,20250119
O02860,C0105,P049,3,389700.0,app,2025-06-29
O02861,C0228,P041,3,269700.0,app,2025/06/11
O02862,C0247,P003,3,599700.0,app,20250129
O02863,C0188,P011,1,49900.0,app,2025-03-02
O02864,C0494,P012,2,59800.0,web,2025/03/26
O02865,C0083,P010,2,19800.0,web,20250204
O02866,C0186,P025,2,19800.0,app,2025-01-05
O02867,C0252,P049,3,389700.0,web,2025/03/17
O02868,C0355,P049,2,259800.0,app,20250107
O02869,C0238,P025,1,9900.0,web,2025-06-18
O02870,C0360,P011,3,149700.0,app,2025/05/10
O02871,C0184,P054,1,29900.0,app,20250518
O02872,C0284,P036,2,59800.0,web,2025-04-12
O02873,C0385,P039,1,19900.0,app,2025/02/13
O02874,C0426,P053,1,29900.0,APP,20250311
O02875,C0210,P026,1,129900.0,app,2025-04-01
O02876,C0304,P014,2,99800.0,app ,2025/06/12
O02877,C0296,P039,2,39800.0,web,20250303
O02878,C0097,P056,2,39800.0,app,2025-01-20
O02879,C0447,P040,1,9900.0,web,2025/06/12
O02880,C0460,P001,1,,web,20250614
O02881,C0456,P056,3,59700.0,web,2025-03-13
O02882,C0472,P054,3,89700.0,web,2025/04/30
O02883,C0208,P004,3,389700.0,web,20250405
O02884,C0370,P030,2,19800.0,app ,2025-05-07
O02885,C0388,P012,2,,app,2025/04/23
O02886,C0422,P056,1,19900.0,web,20250417
O02887,C0492,P035,1,49900.0,web,2025-03-21
O02888,C0411,P013,2,399800.0,app,2025/01/28
O02889,C0137,P052,3,149700.0,web,20250609
O02890,C0367,P031,1,29900.0,web,2025-05-19
O02891,C0400,P038,2,99800.0,app,2025/06/19
O02892,C0184,P043,2,259800.0,web,20250531
O02893,C0076,P023,1,9900.0,web,2025-01-30
O02894,C0287,P004,2,259800.0,app,2025/01/09
O02895,C0472,P052,2,99800.0,app,20250228
O02896,C0375,P016,1,129900.0,web,2025-06-05
O02897,C0142,P007,2,59800.0,app ,2025/03/20
O02898,C0237,P022,1,9900.0,app,20250413
O02899,C0025,P029,2,59800.0,web,2025-04-24
O02900,C0290,P011,1,49900.0,web,2025/06/10
O02901,C0067,P056,2,39800.0,web,20250216
O02902,C0250,P033,1,129900.0,web,2025-04-08
O02903,C0408,P058,1,199900.0,web,2025/05/30
O02904,C0118,P029,1,29900.0,web,20250606
O02905,C0490,P059,1,89900.0,web,2025-06-11
O02906,C0073,P039,3,59700.0,app,2025/02/11
O02907,C0282,P012,1,29900.0,app,20250629
O02908,C0404,P007,2,59800.0,app,2025-02-16
O02909,C0448,P059,3,269700.0,app,2025/03/15
O02910,C0360,P055,2,259800.0,app ,20250220
O02911,C0010,P039,2,39800.0,app,2025-06-22
O02912,C0211,P042,2,259800.0,web,2025/04/04
O02913,C0323,P048,3,269700.0,web,20250430
O02914,C0152,P026,3,389700.0,app,2025-03-16
O02915,C0005,P040,3,29700.0,web,2025/06/11
O02916,C0195,P009,3,599700.0,web,20250529
O02917,C0442,P041,1,89900.0,app,2025-05-03
O02918,C0283,P034,3,29700.0,app,2025/05/21
O02919,C0464,P045,3,599700.0,app,20250602
O02920,C0113,P013,2,399800.0,web,2025-05-02
O02921,C0271,P055,2,259800.0,web,2025/01/21
O02922,C0163,P055,2,259800.0,APP,20250101
O02923,C0460,P036,1,,web,2025-03-10
O02924,C0105,P025,1,9900.0,web,2025/03/27
O02925,C0181,P024,1,49900.0,app,20250312
O02926,C0044,P044,2,19800.0,app,2025-01-13
O02927,C0282,P017,3,269700.0,app,2025/06/29
O02928,C0175,P002,2,179800.0,app ,20250123
O02929,C0162,P013,1,199900.0,web,2025-05-29
O02930,C0471,P031,2,59800.0,web,2025/01/06
O02931,C0351,P029,3,89700.0,web,20250528
O02932,C0434,P050,3,29700.0,app,2025-03-17
O02933,C0340,P028,1,89900.0,app,2025/06/17
O02934,C0140,P060,2,179800.0,web,20250109
O02935,C0471,P027,2,59800.0,app,2025-06-27
O02936,C0132,P015,2,259800.0,web,2025/01/28
O02937,C0087,P031,1,29900.0,app,20250519
O02938,C0176,P040,1,9900.0,app,2025-04-26
O02939,C0183,P015,2,259800.0,web,2025/04/06
O02940,C0368,P033,1,129900.0,web,20250316
O02941,C0129,P020,1,9900.0,web,2025-03-29
O02942,C0246,P042,1,129900.0,web,2025/02/25
O02943,C0089,P012,1,29900.0,web,20250415
O02944,C0066,P037,1,49900.0,app,2025-02-04
O02945,C0158,P009,1,199900.0,web,2025/01/25
O02946,C0387,P023,2,19800.0,app ,20250423
O02947,C0378,P008,2,99800.0,web,2025-04-09
O02948,C0149,P032,1,129900.0,web,2025/05/27
O02949,C0473,P048,2,179800.0,web,20250131
O02950,C0340,P014,2,99800.0,app,2025-03-22
O02951,C0433,P027,1,29900.0,web,2025/02/19
O02952,C0116,P025,2,19800.0,app,20250328
O02953,C0214,P013,1,199900.0,app,2025-02-16
O02954,C0469,P055,1,129900.0,app ,2025/01/01
O02955,C0446,P021,3,389700.0,app,20250505
O02956,C0481,P045,1,199900.0,web,2025-05-18
O02957,C0372,P031,2,59800.0,app,2025/05/16
O02958,C0294,P037,2,99800.0,app ,20250416
O02959,C0253,P048,2,179800.0,APP,2025-05-05
O02960,C0143,P058,2,399800.0,web,2025/06/03
O02961,C0250,P043,2,259800.0,app,20250611
O02962,C0366,P054,3,89700.0,web,2025-01-19
O02963,C0436,P005,2,399800.0,web,2025/03/13
O02964,C0463,P013,3,599700.0,app,20250509
O02965,C0302,P028,1,89900.0,APP,2025-06-25
O02966,C0025,P043,2,259800.0,app,2025/06/02
O02967,C0277,P025,3,29700.0,app,20250124
O02968,C0472,P051,1,129900.0,web,2025-06-24
O02969,C0377,P035,2,99800.0,web,2025/03/25
O02970,C0378,P047,1,199900.0,app,20250430
O02971,C0389,P039,1,19900.0,web,2025-03-10
O02972,C0070,P007,1,29900.0,app,2025/06/09
O02973,C0113,P038,1,49900.0,web,20250525
O02974,C0363,P032,2,259800.0,web,2025-04-16
O02975,C0112,P003,1,199900.0,app,2025/03/10
O02976,C0364,P045,1,199900.0,web,20250111
O02977,C0303,P039,2,39800.0,app ,2025-06-15
O02978,C0471,P037,1,49900.0,app,2025/05/27
O02979,C0452,P055,1,129900.0,web,20250413
O02980,C0091,P050,2,19800.0,app,2025-05-25
O02981,C0018,P022,1,9900.0,web,2025/01/13
O02982,C0149,P008,3,149700.0,app,20250101
O02983,C0476,P017,1,89900.0,web,2025-01-02
O02984,C0227,P052,3,149700.0,web,2025/04/19
O02985,C0214,P027,2,59800.0,APP,20250524
O02986,C0360,P033,2,259800.0,app,2025-01-04
O02987,C0151,P046,2,399800.0,web,2025/02/26
O02988,C0192,P017,2,179800.0,app,20250423
O02989,C0451,P042,2,259800.0,app ,2025-01-23
O02990,C0040,P012,2,59800.0,web,2025/05/04
O02991,C0242,P048,3,269700.0,web,20250427
O02992,C0138,P046,2,399800.0,app,2025-05-10
O02993,C0345,P027,1,29900.0,web,2025/03/28
O02994,C0180,P048,3,269700.0,web,20250603
O02995,C0497,P008,2,99800.0,app,2025-05-05
O02996,C0200,P023,1,9900.0,web,2025/04/21
O02997,C0203,P060,3,269700.0,app,20250107
O02998,C0061,P042,1,129900.0,app,2025-02-13
O02999,C0192,P049,1,129900.0,app,2025/06/10
O03000,C0005,P059,3,269700.0,app,20250423
O03001,C0378,P029,2,59800.0,web,2025-06-13
O03002,C0237,P050,2,19800.0,web,2025/01/04
O03003,C0181,P020,1,9900.0,web,20250428
O03004,C0311,P016,1,129900.0,app,2025-01-23
O03005,C0037,P017,3,269700.0,web,2025/06/02
O03006,C0056,P016,3,389700.0,web,20250331
O03007,C0443,P019,2,99800.0,APP,2025-04-02
O03008,C0237,P056,1,19900.0,APP,2025/06/04
O03009,C0358,P056,2,39800.0,web,20250220
O03010,C0349,P008,3,149700.0,web,2025-04-25
O03011,C0197,P038,3,149700.0,app,2025/03/22
O03012,C0073,P038,3,149700.0,app,20250413
O03013,C0059,P053,1,29900.0,web,2025-03-21
O03014,C0240,P029,1,29900.0,web,2025/05/31
O03015,C0002,P041,3,269700.0,app,20250413
O03016,C0449,P036,1,29900.0,app ,2025-01-09
O03017,C0360,P026,2,259800.0,app,2025/02/02
O03018,C0188,P031,2,59800.0,web,20250204
O03019,C0307,P044,1,9900.0,web,2025-02-19
O03020,C0030,P060,2,179800.0,app,2025/01/24
O03021,C0267,P012,1,29900.0,web,20250601
O03022,C0476,P055,1,129900.0,web,2025-05-27
O03023,C0108,P017,1,89900.0,web,2025/02/08
O03024,C0332,P015,2,259800.0,app,20250125
O03025,C0423,P009,1,199900.0,app,2025-06-02
O03026,C0090,P039,2,39800.0,app,2025/06/04
O03027,C0205,P042,1,129900.0,app,20250201
O03028,C0379,P048,2,179800.0,app ,2025-05-19
O03029,C0456,P012,1,29900.0,app,2025/04/18
O03030,C0447,P032,1,129900.0,web,20250202
O03031,C0448,P025,3,29700.0,web,2025-05-27
O03032,C0445,P039,3,59700.0,app,2025/04/17
O03033,C0381,P018,2,179800.0,web,20250421
O03034,C0438,P015,1,129900.0,app ,2025-05-01
O03035,C0220,P032,2,,web,2025/01/16
O03036,C0378,P006,2,19800.0,web,20250111
O03037,C0094,P058,1,199900.0,app,2025-04-08
O03038,C0457,P044,3,29700.0,app,2025/04/26
O03039,C0103,P043,2,259800.0,app,20250125
O03040,C0223,P052,1,49900.0,app,2025-04-03
O03041,C0186,P035,2,99800.0,web,2025/04/21
O03042,C0469,P034,2,19800.0,web,20250406
O03043,C0184,P038,2,99800.0,app ,2025-06-11
O03044,C0495,P056,2,39800.0,web,2025/01/12
O03045,C0162,P054,2,,web,20250121
O03046,C0247,P057,1,89900.0,web,2025-05-07
O03047,C0031,P005,2,399800.0,web,2025/01/29
O03048,C0052,P018,1,89900.0,app,20250628
O03049,C0345,P016,1,129900.0,app,2025-05-01
O03050,C0076,P008,1,,app,2025/05/04
O03051,C0385,P025,1,9900.0,app,20250531
O03052,C0439,P032,3,389700.0,web,2025-02-02
O03053,C0278,P026,2,259800.0,app,2025/05/16
O03054,C0040,P052,2,99800.0,web,20250619
O03055,C0101,P022,2,19800.0,web,2025-03-18
O03056,C0111,P031,1,29900.0,web,2025/02/10
O03057,C0385,P043,1,129900.0,web,20250315
O03058,C0321,P010,1,9900.0,app,2025-03-04
O03059,C0249,P056,1,19900.0,app,2025/01/14
O03060,C0191,P057,1,89900.0,app,20250316
O03061,C0490,P012,1,29900.0,app,2025-06-23
O03062,C0182,P053,3,89700.0,web,2025/03/08
O03063,C0426,P028,1,89900.0,web,20250403
O03064,C0405,P006,1,9900.0,web,2025-02-22
O03065,C0335,P059,2,179800.0,web,2025/06/29
O03066,C0209,P020,1,9900.0,web,20250404
O03067,C0022,P005,2,,web,2025-04-23
O03068,C0166,P023,2,19800.0,app,2025/05/15
O03069,C0099,P009,2,399800.0,app,20250111
O03070,C0493,P058,3,599700.0,app,2025-01-25
O03071,C0208,P059,1,89900.0,app,2025/06/04
O03072,C0008,P029,2,59800.0,app,20250324
O03073,C0190,P016,2,259800.0,app,2025-04-03
O03074,C0175,P054,3,89700.0,app,2025/05/19
O03075,C0273,P046,1,199900.0,web,20250224
O03076,C0017,P022,1,9900.0,app,2025-01-19
O03077,C0090,P008,2,99800.0,app,2025/04/02
O03078,C0141,P059,1,89900.0,web,20250616
O03079,C0145,P020,1,9900.0,web,2025-03-31
O03080,C0166,P051,1,129900.0,web,2025/01/11
O03081,C0337,P014,1,49900.0,app,20250522
O03082,C0496,P039,1,19900.0,app,2025-03-01
O03083,C0078,P037,1,49900.0,web,2025/06/13
O03084,C0429,P050,3,29700.0,web,20250210
O03085,C0262,P034,3,29700.0,app ,2025-05-10
O03086,C0163,P011,1,49900.0,web,2025/04/17
O03087,C0366,P054,2,59800.0,web,20250301
O03088,C0014,P040,2,19800.0,web,2025-05-28
O03089,C0239,P033,1,129900.0,app,2025/01/22
O03090,C0072,P031,1,29900.0,app,20250508
O03091,C0445,P059,2,179800.0,web,2025-05-06
O03092,C0143,P054,3,89700.0,APP,2025/04/13
O03093,C0310,P044,1,9900.0,app,20250512
O03094,C0283,P034,2,19800.0,web,2025-04-20
O03095,C0269,P050,1,9900.0,app,2025/02/27
O03096,C0241,P007,2,59800.0,web,20250306
O03097,C0415,P058,1,199900.0,app,2025-02-27
O03098,C0245,P049,2,259800.0,web,2025/06/07
O03099,C0163,P054,1,29900.0,app,20250317
O03100,C0060,P023,2,19800.0,web,2025-01-19
O03101,C0006,P046,2,399800.0,app,2025/05/08
O03102,C0197,P056,3,59700.0,web,20250414
O03103,C0470,P007,3,89700.0,app,2025-04-17
O03104,C0058,P054,1,29900.0,web,2025/04/28
O03105,C0305,P025,2,19800.0,app ,20250320
